dttm,hm,sp,temp,max_temp,tank_set,tank_id
2020-10-14T10:45:38Z,10:45,30,29.56,35,starboard,S4
2020-10-14T10:45:38Z,10:45,30,29.56,36,starboard,S3
2020-10-14T10:45:38Z,10:45,30,29.5,37,starboard,S2
2020-10-14T10:45:38Z,10:45,30,29.56,38,starboard,S1
2020-10-14T10:45:43Z,10:45,30,29.62,35,starboard,S4
2020-10-14T10:45:43Z,10:45,30,29.62,36,starboard,S3
2020-10-14T10:45:43Z,10:45,30,29.5,37,starboard,S2
2020-10-14T10:45:43Z,10:45,30,29.62,38,starboard,S1
2020-10-14T10:45:49Z,10:45,30,29.56,35,starboard,S4
2020-10-14T10:45:49Z,10:45,30,29.62,36,starboard,S3
2020-10-14T10:45:49Z,10:45,30,29.5,37,starboard,S2
2020-10-14T10:45:49Z,10:45,30,29.62,38,starboard,S1
2020-10-14T10:45:54Z,10:45,30,29.62,35,starboard,S4
2020-10-14T10:45:54Z,10:45,30,29.62,36,starboard,S3
2020-10-14T10:45:54Z,10:45,30,29.5,37,starboard,S2
2020-10-14T10:45:54Z,10:45,30,29.62,38,starboard,S1
2020-10-14T10:46:00Z,10:46,30,29.62,35,starboard,S4
2020-10-14T10:46:00Z,10:46,30,29.69,36,starboard,S3
2020-10-14T10:46:00Z,10:46,30,29.56,37,starboard,S2
2020-10-14T10:46:00Z,10:46,30,29.69,38,starboard,S1
2020-10-14T10:46:05Z,10:46,30,29.62,35,starboard,S4
2020-10-14T10:46:05Z,10:46,30,29.69,36,starboard,S3
2020-10-14T10:46:05Z,10:46,30,29.56,37,starboard,S2
2020-10-14T10:46:05Z,10:46,30,29.69,38,starboard,S1
2020-10-14T10:46:11Z,10:46,30,29.69,35,starboard,S4
2020-10-14T10:46:11Z,10:46,30,29.75,36,starboard,S3
2020-10-14T10:46:11Z,10:46,30,29.56,37,starboard,S2
2020-10-14T10:46:11Z,10:46,30,29.69,38,starboard,S1
2020-10-14T10:46:16Z,10:46,30,29.69,35,starboard,S4
2020-10-14T10:46:16Z,10:46,30,29.75,36,starboard,S3
2020-10-14T10:46:16Z,10:46,30,29.62,37,starboard,S2
2020-10-14T10:46:16Z,10:46,30,29.75,38,starboard,S1
2020-10-14T10:46:22Z,10:46,30,29.75,35,starboard,S4
2020-10-14T10:46:22Z,10:46,30,29.75,36,starboard,S3
2020-10-14T10:46:22Z,10:46,30,29.62,37,starboard,S2
2020-10-14T10:46:22Z,10:46,30,29.75,38,starboard,S1
2020-10-14T10:46:29Z,10:46,30,29.81,35,starboard,S4
2020-10-14T10:46:29Z,10:46,30,29.81,36,starboard,S3
2020-10-14T10:46:29Z,10:46,30,29.69,37,starboard,S2
2020-10-14T10:46:29Z,10:46,30,29.81,38,starboard,S1
2020-10-14T10:46:34Z,10:46,30,29.87,35,starboard,S4
2020-10-14T10:46:34Z,10:46,30,29.81,36,starboard,S3
2020-10-14T10:46:34Z,10:46,30,29.69,37,starboard,S2
2020-10-14T10:46:34Z,10:46,30,29.81,38,starboard,S1
2020-10-14T10:46:40Z,10:46,30,29.87,35,starboard,S4
2020-10-14T10:46:40Z,10:46,30,29.87,36,starboard,S3
2020-10-14T10:46:40Z,10:46,30,29.75,37,starboard,S2
2020-10-14T10:46:40Z,10:46,30,29.81,38,starboard,S1
2020-10-14T10:46:45Z,10:46,30,29.87,35,starboard,S4
2020-10-14T10:46:45Z,10:46,30,29.87,36,starboard,S3
2020-10-14T10:46:45Z,10:46,30,29.75,37,starboard,S2
2020-10-14T10:46:45Z,10:46,30,29.87,38,starboard,S1
2020-10-14T10:46:51Z,10:46,30,29.94,35,starboard,S4
2020-10-14T10:46:51Z,10:46,30,29.94,36,starboard,S3
2020-10-14T10:46:51Z,10:46,30,29.81,37,starboard,S2
2020-10-14T10:46:51Z,10:46,30,29.87,38,starboard,S1
2020-10-14T10:46:56Z,10:46,30,29.94,35,starboard,S4
2020-10-14T10:46:56Z,10:46,30,29.94,36,starboard,S3
2020-10-14T10:46:56Z,10:46,30,29.81,37,starboard,S2
2020-10-14T10:46:56Z,10:46,30,29.94,38,starboard,S1
2020-10-14T10:47:02Z,10:47,30,30,35,starboard,S4
2020-10-14T10:47:02Z,10:47,30,30,36,starboard,S3
2020-10-14T10:47:02Z,10:47,30,29.87,37,starboard,S2
2020-10-14T10:47:02Z,10:47,30,29.94,38,starboard,S1
2020-10-14T10:47:07Z,10:47,30,30,35,starboard,S4
2020-10-14T10:47:07Z,10:47,30,30,36,starboard,S3
2020-10-14T10:47:07Z,10:47,30,29.87,37,starboard,S2
2020-10-14T10:47:07Z,10:47,30,29.94,38,starboard,S1
2020-10-14T10:47:13Z,10:47,30,30,35,starboard,S4
2020-10-14T10:47:13Z,10:47,30,30,36,starboard,S3
2020-10-14T10:47:13Z,10:47,30,29.94,37,starboard,S2
2020-10-14T10:47:13Z,10:47,30,30,38,starboard,S1
2020-10-14T10:47:18Z,10:47,30,30.06,35,starboard,S4
2020-10-14T10:47:18Z,10:47,30,30.06,36,starboard,S3
2020-10-14T10:47:18Z,10:47,30,29.94,37,starboard,S2
2020-10-14T10:47:18Z,10:47,30,30,38,starboard,S1
2020-10-14T10:47:24Z,10:47,30,30.06,35,starboard,S4
2020-10-14T10:47:24Z,10:47,30,30.06,36,starboard,S3
2020-10-14T10:47:24Z,10:47,30,30,37,starboard,S2
2020-10-14T10:47:24Z,10:47,30,30,38,starboard,S1
2020-10-14T10:47:32Z,10:47,30,30.06,35,starboard,S4
2020-10-14T10:47:32Z,10:47,30,30.06,36,starboard,S3
2020-10-14T10:47:32Z,10:47,30,30,37,starboard,S2
2020-10-14T10:47:32Z,10:47,30,30.06,38,starboard,S1
2020-10-14T10:47:38Z,10:47,30,30.12,35,starboard,S4
2020-10-14T10:47:38Z,10:47,30,30.12,36,starboard,S3
2020-10-14T10:47:38Z,10:47,30,30,37,starboard,S2
2020-10-14T10:47:38Z,10:47,30,30.06,38,starboard,S1
2020-10-14T10:47:43Z,10:47,30,30.12,35,starboard,S4
2020-10-14T10:47:43Z,10:47,30,30.12,36,starboard,S3
2020-10-14T10:47:43Z,10:47,30,30.06,37,starboard,S2
2020-10-14T10:47:43Z,10:47,30,30.06,38,starboard,S1
2020-10-14T10:47:49Z,10:47,30,30.19,35,starboard,S4
2020-10-14T10:47:49Z,10:47,30,30.12,36,starboard,S3
2020-10-14T10:47:49Z,10:47,30,30.06,37,starboard,S2
2020-10-14T10:47:49Z,10:47,30,30.12,38,starboard,S1
2020-10-14T10:47:54Z,10:47,30,30.12,35,starboard,S4
2020-10-14T10:47:54Z,10:47,30,30.19,36,starboard,S3
2020-10-14T10:47:54Z,10:47,30,30.06,37,starboard,S2
2020-10-14T10:47:54Z,10:47,30,30.12,38,starboard,S1
2020-10-14T10:48:00Z,10:48,30,30.19,35,starboard,S4
2020-10-14T10:48:00Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:00Z,10:48,30,30.06,37,starboard,S2
2020-10-14T10:48:00Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:05Z,10:48,30,30.19,35,starboard,S4
2020-10-14T10:48:05Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:05Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:05Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:10Z,10:48,30,30.19,35,starboard,S4
2020-10-14T10:48:10Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:10Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:10Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:16Z,10:48,30,30.19,35,starboard,S4
2020-10-14T10:48:16Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:16Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:16Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:21Z,10:48,30,30.19,35,starboard,S4
2020-10-14T10:48:21Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:21Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:21Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:27Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:27Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:27Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:27Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:37Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:37Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:37Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:37Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:42Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:42Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:42Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:42Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:48Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:48Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:48Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:48Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:53Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:53Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:53Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:53Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:48:59Z,10:48,30,30.25,35,starboard,S4
2020-10-14T10:48:59Z,10:48,30,30.19,36,starboard,S3
2020-10-14T10:48:59Z,10:48,30,30.12,37,starboard,S2
2020-10-14T10:48:59Z,10:48,30,30.12,38,starboard,S1
2020-10-14T10:49:04Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:04Z,10:49,30,30.19,36,starboard,S3
2020-10-14T10:49:04Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:04Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:10Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:10Z,10:49,30,30.19,36,starboard,S3
2020-10-14T10:49:10Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:10Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:15Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:15Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:15Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:15Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:21Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:21Z,10:49,30,30.19,36,starboard,S3
2020-10-14T10:49:21Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:21Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:26Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:26Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:26Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:26Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:32Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:32Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:32Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:32Z,10:49,30,30.12,38,starboard,S1
2020-10-14T10:49:43Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:43Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:43Z,10:49,30,30.12,37,starboard,S2
2020-10-14T10:49:43Z,10:49,30,30.06,38,starboard,S1
2020-10-14T10:49:49Z,10:49,30,30.25,35,starboard,S4
2020-10-14T10:49:49Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:49Z,10:49,30,30.06,37,starboard,S2
2020-10-14T10:49:49Z,10:49,30,30.06,38,starboard,S1
2020-10-14T10:49:54Z,10:49,30,30.31,35,starboard,S4
2020-10-14T10:49:54Z,10:49,30,30.12,36,starboard,S3
2020-10-14T10:49:54Z,10:49,30,30.06,37,starboard,S2
2020-10-14T10:49:54Z,10:49,30,30.06,38,starboard,S1
2020-10-14T10:50:00Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:00Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:00Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:00Z,10:50,30,30.06,38,starboard,S1
2020-10-14T10:50:05Z,10:50,30,30.31,35,starboard,S4
2020-10-14T10:50:05Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:05Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:05Z,10:50,30,30.06,38,starboard,S1
2020-10-14T10:50:11Z,10:50,30,30.31,35,starboard,S4
2020-10-14T10:50:11Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:11Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:11Z,10:50,30,30.06,38,starboard,S1
2020-10-14T10:50:16Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:16Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:16Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:16Z,10:50,30,30.06,38,starboard,S1
2020-10-14T10:50:22Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:22Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:22Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:22Z,10:50,30,30.06,38,starboard,S1
2020-10-14T10:50:27Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:27Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:27Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:27Z,10:50,30,30,38,starboard,S1
2020-10-14T10:50:33Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:33Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:33Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:33Z,10:50,30,30,38,starboard,S1
2020-10-14T10:50:45Z,10:50,30,30.25,35,starboard,S4
2020-10-14T10:50:45Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:45Z,10:50,30,30.06,37,starboard,S2
2020-10-14T10:50:45Z,10:50,30,30,38,starboard,S1
2020-10-14T10:50:51Z,10:50,30,30.31,35,starboard,S4
2020-10-14T10:50:51Z,10:50,30,30.12,36,starboard,S3
2020-10-14T10:50:51Z,10:50,30,30,37,starboard,S2
2020-10-14T10:50:51Z,10:50,30,30,38,starboard,S1
2020-10-14T10:50:56Z,10:50,30,30.31,35,starboard,S4
2020-10-14T10:50:56Z,10:50,30,30.06,36,starboard,S3
2020-10-14T10:50:56Z,10:50,30,30,37,starboard,S2
2020-10-14T10:50:56Z,10:50,30,30,38,starboard,S1
2020-10-14T10:51:02Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:02Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:02Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:02Z,10:51,30,30,38,starboard,S1
2020-10-14T10:51:07Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:07Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:07Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:07Z,10:51,30,30,38,starboard,S1
2020-10-14T10:51:13Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:13Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:13Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:13Z,10:51,30,30,38,starboard,S1
2020-10-14T10:51:18Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:18Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:18Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:18Z,10:51,30,30.06,38,starboard,S1
2020-10-14T10:51:24Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:24Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:24Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:24Z,10:51,30,30.06,38,starboard,S1
2020-10-14T10:51:29Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:29Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:29Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:29Z,10:51,30,30.06,38,starboard,S1
2020-10-14T10:51:34Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:34Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:34Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:34Z,10:51,30,30.12,38,starboard,S1
2020-10-14T10:51:47Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:47Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:47Z,10:51,30,30,37,starboard,S2
2020-10-14T10:51:47Z,10:51,30,30.12,38,starboard,S1
2020-10-14T10:51:53Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:53Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:53Z,10:51,30,30.06,37,starboard,S2
2020-10-14T10:51:53Z,10:51,30,30.12,38,starboard,S1
2020-10-14T10:51:58Z,10:51,30,30.31,35,starboard,S4
2020-10-14T10:51:58Z,10:51,30,30.06,36,starboard,S3
2020-10-14T10:51:58Z,10:51,30,30.06,37,starboard,S2
2020-10-14T10:51:58Z,10:51,30,30.12,38,starboard,S1
2020-10-14T10:52:04Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:04Z,10:52,30,30.06,36,starboard,S3
2020-10-14T10:52:04Z,10:52,30,30.06,37,starboard,S2
2020-10-14T10:52:04Z,10:52,30,30.12,38,starboard,S1
2020-10-14T10:52:09Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:09Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:09Z,10:52,30,30.12,37,starboard,S2
2020-10-14T10:52:09Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:15Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:15Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:15Z,10:52,30,30.12,37,starboard,S2
2020-10-14T10:52:15Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:20Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:20Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:20Z,10:52,30,30.12,37,starboard,S2
2020-10-14T10:52:20Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:25Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:25Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:25Z,10:52,30,30.19,37,starboard,S2
2020-10-14T10:52:25Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:31Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:31Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:31Z,10:52,30,30.12,37,starboard,S2
2020-10-14T10:52:31Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:36Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:36Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:36Z,10:52,30,30.19,37,starboard,S2
2020-10-14T10:52:36Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:49Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:49Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:49Z,10:52,30,30.19,37,starboard,S2
2020-10-14T10:52:49Z,10:52,30,30.19,38,starboard,S1
2020-10-14T10:52:55Z,10:52,30,30.31,35,starboard,S4
2020-10-14T10:52:55Z,10:52,30,30,36,starboard,S3
2020-10-14T10:52:55Z,10:52,30,30.19,37,starboard,S2
2020-10-14T10:52:55Z,10:52,30,30.12,38,starboard,S1
2020-10-14T10:53:00Z,10:53,30,30.31,35,starboard,S4
2020-10-14T10:53:00Z,10:53,30,30,36,starboard,S3
2020-10-14T10:53:00Z,10:53,30,30.19,37,starboard,S2
2020-10-14T10:53:00Z,10:53,30,30.19,38,starboard,S1
2020-10-14T10:53:06Z,10:53,30,30.31,35,starboard,S4
2020-10-14T10:53:06Z,10:53,30,30,36,starboard,S3
2020-10-14T10:53:06Z,10:53,30,30.25,37,starboard,S2
2020-10-14T10:53:06Z,10:53,30,30.12,38,starboard,S1
