nursery,geno,max_temp,fvfm,date
mote,ML63,38,0,2020-10
mote,ML63,34,0.615,2020-10
mote,ML63,34,0.628,2020-10
mote,ML63,33,0.568,2020-10
mote,ML63,33,0.625,2020-10
mote,ML63,32,0.672,2020-10
mote,ML63,32,0.642,2020-10
mote,ML63,30,0.651,2020-10
mote,ML63,30,0.69,2020-10
mote,ML78,35,0.519,2020-10
mote,ML78,35,0.509,2020-10
mote,ML78,36,0.277,2020-10
mote,ML78,37,0.135,2020-10
mote,ML78,37,0.181,2020-10
mote,ML78,38,0,2020-10
mote,ML78,38,0,2020-10
mote,ML78,34,0.573,2020-10
mote,ML78,34,0.492,2020-10
mote,ML78,33,0.665,2020-10
mote,ML78,33,0.655,2020-10
mote,ML78,32,0.664,2020-10
mote,ML78,32,0.642,2020-10
mote,ML78,30,0.686,2020-10
mote,ML78,30,0.638,2020-10
mote,ML5,35,0.545,2020-10
mote,ML5,35,0.546,2020-10
mote,ML5,36,0.355,2020-10
mote,ML5,36,0.169,2020-10
mote,ML5,37,0.227,2020-10
mote,ML5,37,0.282,2020-10
mote,ML5,38,0.239,2020-10
mote,ML5,38,0.206,2020-10
mote,ML5,34,0.598,2020-10
mote,ML5,34,0.668,2020-10
mote,ML5,33,0.708,2020-10
mote,ML5,33,0.652,2020-10
mote,ML5,32,0.689,2020-10
mote,ML5,32,0.688,2020-10
mote,ML5,30,0.658,2020-10
mote,ML5,30,0.58,2020-10
mote,ML36,35,0.526,2020-10
mote,ML36,36,0.431,2020-10
mote,ML36,36,0.231,2020-10
mote,ML36,37,0.221,2020-10
mote,ML36,37,0.238,2020-10
mote,ML36,38,0.186,2020-10
mote,ML36,38,0.215,2020-10
mote,ML36,34,0.607,2020-10
mote,ML36,34,0.547,2020-10
mote,ML36,33,0.647,2020-10
mote,ML36,33,0.626,2020-10
mote,ML36,32,0.653,2020-10
mote,ML36,32,0.689,2020-10
mote,ML36,30,0.69,2020-10
mote,ML36,30,0.695,2020-10
mote,ML31,35,0.435,2020-10
mote,ML31,35,0.391,2020-10
mote,ML31,36,0.146,2020-10
mote,ML31,36,0.24,2020-10
mote,ML31,37,0.22,2020-10
mote,ML31,37,0.238,2020-10
mote,ML31,38,0.214,2020-10
mote,ML31,34,0.617,2020-10
mote,ML31,34,0.688,2020-10
mote,ML31,33,0.663,2020-10
mote,ML31,33,0.608,2020-10
mote,ML31,32,0.655,2020-10
mote,ML31,32,0.656,2020-10
mote,ML31,30,0.642,2020-10
mote,ML31,30,0.711,2020-10
