"2020-10-07";"23:22:30";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-06";"21:06:07";"SCHS";"";"Chart start ";""
"5";"2020-10-06";"21:06:08";"C";"";"File Nr. 404 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3465725";"2020-10-06";"22:03:53";"F";"9967";"28";"72";"0";"0.611";"0.0"
"3469005";"2020-10-06";"22:03:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3475275";"2020-10-06";"22:04:03";"F";"9968";"118";"154";"0";"0.234";"0.0"
"3479005";"2020-10-06";"22:04:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3482765";"2020-10-06";"22:04:10";"F";"9969";"39";"117";"0";"0.667";"0.0"
"3486005";"2020-10-06";"22:04:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3491355";"2020-10-06";"22:04:19";"F";"9970";"100";"151";"0";"0.338";"0.0"
"3495005";"2020-10-06";"22:04:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3499875";"2020-10-06";"22:04:27";"F";"9971";"98";"98";"0";"0.000";"0.0"
"3503005";"2020-10-06";"22:04:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3509675";"2020-10-06";"22:04:37";"F";"9972";"75";"94";"0";"0.202";"0.0"
"3513005";"2020-10-06";"22:04:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3514885";"2020-10-06";"22:04:42";"F";"9973";"151";"212";"0";"0.288";"0.0"
"3518005";"2020-10-06";"22:04:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3519695";"2020-10-06";"22:04:47";"F";"9974";"79";"165";"0";"0.521";"0.0"
"3523005";"2020-10-06";"22:04:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3525715";"2020-10-06";"22:04:53";"F";"9975";"92";"153";"0";"0.399";"0.0"
"3529005";"2020-10-06";"22:04:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"3532435";"2020-10-06";"22:05:00";"F";"9976";"204";"316";"0";"0.354";"0.0"
"3536005";"2020-10-06";"22:05:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3696535";"2020-10-06";"22:07:44";"F";"9977";"25";"53";"0";"0.528";"0.0"
"3700005";"2020-10-06";"22:07:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3702265";"2020-10-06";"22:07:50";"F";"9978";"36";"76";"0";"0.526";"0.0"
"3706005";"2020-10-06";"22:07:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3719485";"2020-10-06";"22:08:07";"F";"9979";"56";"76";"0";"0.263";"0.0"
"3723005";"2020-10-06";"22:08:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3725845";"2020-10-06";"22:08:13";"F";"9980";"17";"46";"0";"-";"-"
"3729005";"2020-10-06";"22:08:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3750815";"2020-10-06";"22:08:38";"F";"9981";"510";"576";"0";"0.115";"0.0"
"3754005";"2020-10-06";"22:08:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3758775";"2020-10-06";"22:08:46";"F";"9982";"582";"674";"0";"0.136";"0.0"
"3762005";"2020-10-06";"22:08:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3768925";"2020-10-06";"22:08:56";"F";"9983";"249";"578";"0";"0.569";"0.0"
"3772005";"2020-10-06";"22:09:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3773255";"2020-10-06";"22:09:01";"F";"9984";"338";"354";"0";"0.045";"0.0"
"3777005";"2020-10-06";"22:09:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3783675";"2020-10-06";"22:09:11";"F";"9985";"34";"48";"0";"-";"-"
"3787005";"2020-10-06";"22:09:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3788605";"2020-10-06";"22:09:16";"F";"9986";"43";"71";"0";"0.394";"0.0"
"3792005";"2020-10-06";"22:09:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3796105";"2020-10-06";"22:09:24";"F";"9987";"73";"138";"0";"0.471";"0.0"
"3800005";"2020-10-06";"22:09:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3802205";"2020-10-06";"22:09:30";"F";"9988";"94";"115";"0";"0.183";"0.0"
"3805005";"2020-10-06";"22:09:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3806955";"2020-10-06";"22:09:34";"F";"9989";"171";"250";"0";"0.316";"0.0"
"3810005";"2020-10-06";"22:09:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3811155";"2020-10-06";"22:09:39";"F";"9990";"247";"391";"0";"0.368";"0.0"
"3815005";"2020-10-06";"22:09:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3815195";"2020-10-06";"22:09:43";"F";"9991";"201";"201";"0";"0.000";"0.0"
"3819005";"2020-10-06";"22:09:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3819575";"2020-10-06";"22:09:47";"F";"9992";"187";"321";"0";"0.417";"0.0"
"3824005";"2020-10-06";"22:09:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3824135";"2020-10-06";"22:09:52";"F";"9993";"136";"161";"0";"0.155";"0.0"
"3828005";"2020-10-06";"22:09:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3828375";"2020-10-06";"22:09:56";"F";"9994";"98";"98";"0";"0.000";"0.0"
"3833005";"2020-10-06";"22:10:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3834325";"2020-10-06";"22:10:02";"F";"9995";"125";"388";"0";"0.678";"0.0"
"3838005";"2020-10-06";"22:10:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3839295";"2020-10-06";"22:10:07";"F";"9996";"226";"288";"0";"0.215";"0.0"
"3843005";"2020-10-06";"22:10:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3846665";"2020-10-06";"22:10:14";"F";"9997";"125";"391";"0";"0.680";"0.0"
"3850005";"2020-10-06";"22:10:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3850695";"2020-10-06";"22:10:18";"F";"9998";"143";"143";"0";"0.000";"0.0"
"3855005";"2020-10-06";"22:10:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3855755";"2020-10-06";"22:10:23";"F";"9999";"105";"226";"0";"0.535";"0.0"
"3860005";"2020-10-06";"22:10:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3860845";"2020-10-06";"22:10:28";"F";"10000";"69";"69";"0";"0.000";"0.0"
"3864005";"2020-10-06";"22:10:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3864085";"2020-10-06";"22:10:32";"F";"10001";"124";"186";"0";"0.333";"0.0"
"3868005";"2020-10-06";"22:10:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3868905";"2020-10-06";"22:10:36";"F";"10002";"281";"476";"0";"0.410";"0.0"
"3872005";"2020-10-06";"22:10:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3873535";"2020-10-06";"22:10:41";"F";"10003";"155";"276";"0";"0.438";"0.0"
"3877005";"2020-10-06";"22:10:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3881435";"2020-10-06";"22:10:49";"F";"10004";"458";"564";"0";"0.188";"0.0"
"3885005";"2020-10-06";"22:10:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3885885";"2020-10-06";"22:10:53";"F";"10005";"79";"96";"0";"0.177";"0.0"
"3885890";"2020-10-06";"22:10:53";"SCHE";"";"Chart stop ";""
"3890005";"2020-10-06";"22:10:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3974000";"2020-10-06";"22:12:21";"SCHS";"";"Chart start ";""
"3974005";"2020-10-06";"22:12:22";"C";"";"File Nr. 410 | File Dev. ID #1, DIVING-PAM-II:  ";""
"4030425";"2020-10-06";"22:13:18";"F";"10006";"58";"99";"0";"0.414";"0.0"
"4035005";"2020-10-06";"22:13:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4037835";"2020-10-06";"22:13:25";"F";"10007";"118";"223";"0";"0.471";"0.0"
"4041005";"2020-10-06";"22:13:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4043035";"2020-10-06";"22:13:31";"F";"10008";"138";"138";"0";"0.000";"0.0"
"4048005";"2020-10-06";"22:13:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4048775";"2020-10-06";"22:13:36";"F";"10009";"235";"529";"0";"0.556";"0.0"
"4052825";"2020-10-06";"22:13:40";"F";"10010";"203";"433";"0";"0.531";"0.0"
"4053005";"2020-10-06";"22:13:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4056415";"2020-10-06";"22:13:44";"F";"10011";"135";"182";"0";"0.258";"0.0"
"4057005";"2020-10-06";"22:13:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4061005";"2020-10-06";"22:13:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4062535";"2020-10-06";"22:13:50";"F";"10012";"94";"242";"0";"0.612";"0.0"
"4067005";"2020-10-06";"22:13:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4067615";"2020-10-06";"22:13:55";"F";"10013";"246";"723";"0";"0.660";"0.0"
"4072005";"2020-10-06";"22:14:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4072315";"2020-10-06";"22:14:00";"F";"10014";"156";"255";"0";"0.388";"0.0"
"4077005";"2020-10-06";"22:14:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4086375";"2020-10-06";"22:14:14";"F";"10015";"72";"105";"0";"0.314";"0.0"
"4091005";"2020-10-06";"22:14:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4091105";"2020-10-06";"22:14:19";"F";"10016";"14";"70";"0";"0.800";"0.0"
"4096005";"2020-10-06";"22:14:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4098715";"2020-10-06";"22:14:26";"F";"10017";"30";"59";"0";"0.492";"0.0"
"4102005";"2020-10-06";"22:14:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4106035";"2020-10-06";"22:14:34";"F";"10018";"618";"924";"0";"0.331";"0.0"
"4111005";"2020-10-06";"22:14:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4115345";"2020-10-06";"22:14:43";"F";"10019";"239";"339";"0";"0.295";"0.0"
"4119005";"2020-10-06";"22:14:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4122815";"2020-10-06";"22:14:50";"F";"10020";"370";"476";"0";"0.223";"0.0"
"4127005";"2020-10-06";"22:14:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4127675";"2020-10-06";"22:14:55";"F";"10021";"499";"617";"0";"0.191";"0.0"
"4132005";"2020-10-06";"22:15:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4142395";"2020-10-06";"22:15:10";"F";"10022";"346";"509";"0";"0.320";"0.0"
"4147005";"2020-10-06";"22:15:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4147445";"2020-10-06";"22:15:15";"F";"10023";"233";"385";"0";"0.395";"0.0"
"4152005";"2020-10-06";"22:15:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4156375";"2020-10-06";"22:15:24";"F";"10024";"29";"92";"0";"0.685";"0.0"
"4161005";"2020-10-06";"22:15:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4166535";"2020-10-06";"22:15:34";"F";"10025";"85";"125";"0";"0.320";"0.0"
"4170005";"2020-10-06";"22:15:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4172135";"2020-10-06";"22:15:40";"F";"10026";"272";"448";"0";"0.393";"0.0"
"4177005";"2020-10-06";"22:15:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4180035";"2020-10-06";"22:15:48";"F";"10027";"344";"535";"0";"0.357";"0.0"
"4185005";"2020-10-06";"22:15:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4186915";"2020-10-06";"22:15:54";"F";"10028";"171";"468";"0";"0.635";"0.0"
"4191005";"2020-10-06";"22:15:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4193035";"2020-10-06";"22:16:01";"F";"10029";"559";"707";"0";"0.209";"0.0"
"4197005";"2020-10-06";"22:16:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4199955";"2020-10-06";"22:16:07";"F";"10030";"141";"201";"0";"0.299";"0.0"
"4203005";"2020-10-06";"22:16:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4203565";"2020-10-06";"22:16:11";"F";"10031";"150";"269";"0";"0.442";"0.0"
"4208005";"2020-10-06";"22:16:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4209195";"2020-10-06";"22:16:17";"F";"10032";"27";"120";"0";"0.775";"0.0"
"4214005";"2020-10-06";"22:16:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4214625";"2020-10-06";"22:16:22";"F";"10033";"39";"84";"0";"0.536";"0.0"
"4219005";"2020-10-06";"22:16:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4219435";"2020-10-06";"22:16:27";"F";"10034";"339";"639";"0";"0.469";"0.0"
"4223005";"2020-10-06";"22:16:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4223805";"2020-10-06";"22:16:31";"F";"10035";"385";"633";"0";"0.392";"0.0"
"4228005";"2020-10-06";"22:16:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4231425";"2020-10-06";"22:16:39";"F";"10036";"450";"622";"0";"0.277";"0.0"
"4236005";"2020-10-06";"22:16:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4237265";"2020-10-06";"22:16:45";"F";"10037";"216";"289";"0";"0.253";"0.0"
"4242005";"2020-10-06";"22:16:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4243205";"2020-10-06";"22:16:51";"F";"10038";"220";"546";"0";"0.597";"0.0"
"4248005";"2020-10-06";"22:16:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4248405";"2020-10-06";"22:16:56";"F";"10039";"119";"372";"0";"0.680";"0.0"
"4253005";"2020-10-06";"22:17:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4255535";"2020-10-06";"22:17:03";"F";"10040";"125";"335";"0";"0.627";"0.0"
"4259005";"2020-10-06";"22:17:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4264785";"2020-10-06";"22:17:12";"F";"10041";"54";"76";"0";"0.289";"0.0"
"4269005";"2020-10-06";"22:17:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4271175";"2020-10-06";"22:17:19";"F";"10042";"120";"213";"0";"0.437";"0.0"
"4276005";"2020-10-06";"22:17:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4282785";"2020-10-06";"22:17:30";"F";"10043";"19";"70";"0";"0.729";"0.0"
"4287005";"2020-10-06";"22:17:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4288735";"2020-10-06";"22:17:36";"F";"10044";"32";"114";"0";"0.719";"0.0"
"4293005";"2020-10-06";"22:17:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"4296235";"2020-10-06";"22:17:44";"F";"10045";"78";"122";"0";"0.361";"0.0"
"4301005";"2020-10-06";"22:17:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4310395";"2020-10-06";"22:17:58";"F";"10046";"12";"42";"0";"-";"-"
"4315005";"2020-10-06";"22:18:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4315045";"2020-10-06";"22:18:03";"F";"10047";"27";"45";"0";"-";"-"
"4320005";"2020-10-06";"22:18:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4322565";"2020-10-06";"22:18:10";"F";"10048";"157";"252";"0";"0.377";"0.0"
"4326005";"2020-10-06";"22:18:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4331615";"2020-10-06";"22:18:19";"F";"10049";"160";"302";"0";"0.470";"0.0"
"4336005";"2020-10-06";"22:18:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4337925";"2020-10-06";"22:18:25";"F";"10050";"150";"604";"0";"0.752";"0.0"
"4342005";"2020-10-06";"22:18:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"4342435";"2020-10-06";"22:18:30";"F";"10051";"287";"585";"0";"0.509";"0.0"
"4342440";"2020-10-06";"22:18:30";"SCHE";"";"Chart stop ";""
"4347005";"2020-10-06";"22:18:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4435000";"2020-10-06";"22:20:02";"SCHS";"";"Chart start ";""
"4435005";"2020-10-06";"22:20:03";"C";"";"File Nr. 411 | File Dev. ID #1, DIVING-PAM-II:  ";""
"4466285";"2020-10-06";"22:20:34";"F";"10052";"259";"610";"0";"0.575";"0.0"
"4471005";"2020-10-06";"22:20:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4473975";"2020-10-06";"22:20:41";"F";"10053";"374";"849";"0";"0.559";"0.0"
"4477005";"2020-10-06";"22:20:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4483325";"2020-10-06";"22:20:51";"F";"10054";"133";"742";"0";"0.821";"0.0"
"4488005";"2020-10-06";"22:20:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"4497055";"2020-10-06";"22:21:05";"F";"10055";"281";"640";"0";"0.561";"0.0"
"4502005";"2020-10-06";"22:21:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4502155";"2020-10-06";"22:21:10";"F";"10056";"321";"617";"0";"0.480";"0.0"
"4507005";"2020-10-06";"22:21:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4507875";"2020-10-06";"22:21:15";"F";"10057";"121";"454";"0";"0.733";"0.0"
"4512005";"2020-10-06";"22:21:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4512045";"2020-10-06";"22:21:20";"F";"10058";"206";"475";"0";"0.566";"0.0"
"4517005";"2020-10-06";"22:21:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"4518605";"2020-10-06";"22:21:26";"F";"10059";"172";"495";"0";"0.653";"0.0"
"4523005";"2020-10-06";"22:21:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4524095";"2020-10-06";"22:21:32";"F";"10060";"150";"538";"0";"0.721";"0.0"
"4528005";"2020-10-06";"22:21:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4538125";"2020-10-06";"22:21:46";"F";"10061";"156";"363";"0";"0.570";"0.0"
"4543005";"2020-10-06";"22:21:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4547865";"2020-10-06";"22:21:55";"F";"10062";"455";"1046";"0";"0.565";"0.0"
"4551005";"2020-10-06";"22:21:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4552255";"2020-10-06";"22:22:00";"F";"10063";"331";"1286";"0";"0.743";"0.0"
"4557005";"2020-10-06";"22:22:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4559605";"2020-10-06";"22:22:07";"F";"10064";"411";"980";"0";"0.581";"0.0"
"4563005";"2020-10-06";"22:22:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4573375";"2020-10-06";"22:22:21";"F";"10065";"468";"1003";"0";"0.533";"0.0"
"4577005";"2020-10-06";"22:22:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4579735";"2020-10-06";"22:22:27";"F";"10066";"481";"1120";"0";"0.571";"0.0"
"4584005";"2020-10-06";"22:22:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4584125";"2020-10-06";"22:22:32";"F";"10067";"362";"631";"0";"0.426";"0.0"
"4588005";"2020-10-06";"22:22:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"4589375";"2020-10-06";"22:22:37";"F";"10068";"311";"811";"0";"0.617";"0.0"
"4594005";"2020-10-06";"22:22:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"4595265";"2020-10-06";"22:22:43";"F";"10069";"226";"666";"0";"0.661";"0.0"
"4600005";"2020-10-06";"22:22:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"4606035";"2020-10-06";"22:22:54";"F";"10070";"151";"373";"0";"0.595";"0.0"
"4611005";"2020-10-06";"22:22:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"4613195";"2020-10-06";"22:23:01";"F";"10071";"305";"682";"0";"0.553";"0.0"
"4618005";"2020-10-06";"22:23:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"4621495";"2020-10-06";"22:23:09";"F";"10072";"264";"642";"0";"0.589";"0.0"
"4625005";"2020-10-06";"22:23:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"4625375";"2020-10-06";"22:23:13";"F";"10073";"243";"669";"0";"0.637";"0.0"
"4630005";"2020-10-06";"22:23:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"4630685";"2020-10-06";"22:23:18";"F";"10074";"338";"796";"0";"0.575";"0.0"
"4635005";"2020-10-06";"22:23:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"4637145";"2020-10-06";"22:23:25";"F";"10075";"483";"860";"0";"0.438";"0.0"
"4641005";"2020-10-06";"22:23:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"4641855";"2020-10-06";"22:23:29";"F";"10076";"441";"751";"0";"0.413";"0.0"
"4646005";"2020-10-06";"22:23:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"4647855";"2020-10-06";"22:23:35";"F";"10077";"251";"571";"0";"0.560";"0.0"
"4651005";"2020-10-06";"22:23:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"4654865";"2020-10-06";"22:23:42";"F";"10078";"195";"692";"0";"0.718";"0.0"
"4659005";"2020-10-06";"22:23:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"4663585";"2020-10-06";"22:23:51";"F";"10079";"104";"294";"0";"0.646";"0.0"
"4667005";"2020-10-06";"22:23:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"4671075";"2020-10-06";"22:23:59";"F";"10080";"250";"1013";"0";"0.753";"0.0"
"4676005";"2020-10-06";"22:24:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"4678365";"2020-10-06";"22:24:06";"F";"10081";"199";"850";"0";"0.766";"0.0"
"4682005";"2020-10-06";"22:24:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"4684705";"2020-10-06";"22:24:12";"F";"10082";"393";"1023";"0";"0.616";"0.0"
"4689005";"2020-10-06";"22:24:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"4711675";"2020-10-06";"22:24:39";"F";"10083";"394";"647";"0";"0.391";"0.0"
"4716005";"2020-10-06";"22:24:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"4719885";"2020-10-06";"22:24:47";"F";"10084";"448";"701";"0";"0.361";"0.0"
"4723005";"2020-10-06";"22:24:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"4727705";"2020-10-06";"22:24:55";"F";"10085";"238";"585";"0";"0.593";"0.0"
"4731005";"2020-10-06";"22:24:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"4733595";"2020-10-06";"22:25:01";"F";"10086";"205";"756";"0";"0.729";"0.0"
"4737005";"2020-10-06";"22:25:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"4740395";"2020-10-06";"22:25:08";"F";"10087";"152";"728";"0";"0.791";"0.0"
"4745005";"2020-10-06";"22:25:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.1 ";""
"4750085";"2020-10-06";"22:25:18";"F";"10088";"286";"557";"0";"0.487";"0.0"
"4755005";"2020-10-06";"22:25:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"4758655";"2020-10-06";"22:25:26";"F";"10089";"304";"714";"0";"0.574";"0.0"
"4763005";"2020-10-06";"22:25:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.1 ";""
"4807665";"2020-10-06";"22:26:15";"F";"10090";"484";"937";"0";"0.483";"0.0"
"4812005";"2020-10-06";"22:26:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.2 ";""
"4814925";"2020-10-06";"22:26:22";"F";"10091";"460";"877";"0";"0.475";"0.0"
"4818005";"2020-10-06";"22:26:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.2 ";""
