"2020-10-07";"23:14:48";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-07";"19:12:05";"SCHS";"";"Chart start ";""
"1195005";"2020-10-07";"19:32:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1195835";"2020-10-07";"19:32:01";"F";"10326";"353";"959";"0";"0.632";"0.0"
"1199005";"2020-10-07";"19:32:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1199915";"2020-10-07";"19:32:05";"F";"10327";"314";"716";"0";"0.561";"0.0"
"1204005";"2020-10-07";"19:32:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"1204875";"2020-10-07";"19:32:10";"F";"10328";"238";"778";"0";"0.694";"0.0"
"1209005";"2020-10-07";"19:32:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1209775";"2020-10-07";"19:32:15";"F";"10329";"333";"871";"0";"0.618";"0.0"
"1214005";"2020-10-07";"19:32:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1216425";"2020-10-07";"19:32:22";"F";"10330";"497";"987";"0";"0.496";"0.0"
"1221005";"2020-10-07";"19:32:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"1223075";"2020-10-07";"19:32:29";"F";"10331";"455";"751";"0";"0.394";"0.0"
"1227005";"2020-10-07";"19:32:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1229225";"2020-10-07";"19:32:35";"F";"10332";"429";"900";"0";"0.523";"0.0"
"1234005";"2020-10-07";"19:32:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1236555";"2020-10-07";"19:32:42";"F";"10333";"349";"603";"0";"0.421";"0.0"
"1241005";"2020-10-07";"19:32:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1246835";"2020-10-07";"19:32:52";"F";"10334";"187";"307";"0";"0.391";"0.0"
"1246840";"2020-10-07";"19:32:52";"SCHE";"";"Chart stop ";""
"1250005";"2020-10-07";"19:32:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1271000";"2020-10-07";"19:33:16";"SCHS";"";"Chart start ";""
"1271005";"2020-10-07";"19:33:17";"C";"";"File Nr. 418 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1285005";"2020-10-07";"19:33:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1319945";"2020-10-07";"19:34:05";"F";"10335";"7";"20";"0";"-";"-"
"1323005";"2020-10-07";"19:34:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1334925";"2020-10-07";"19:34:20";"F";"10336";"5";"19";"0";"-";"-"
"1338005";"2020-10-07";"19:34:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1342315";"2020-10-07";"19:34:28";"F";"10337";"11";"18";"0";"-";"-"
"1346005";"2020-10-07";"19:34:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1349505";"2020-10-07";"19:34:35";"F";"10338";"9";"20";"0";"-";"-"
"1353005";"2020-10-07";"19:34:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1363055";"2020-10-07";"19:34:49";"F";"10339";"8";"20";"0";"-";"-"
"1367005";"2020-10-07";"19:34:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1372145";"2020-10-07";"19:34:58";"F";"10340";"7";"22";"0";"-";"-"
"1376005";"2020-10-07";"19:35:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1381695";"2020-10-07";"19:35:07";"F";"10341";"16";"18";"0";"-";"-"
"1385005";"2020-10-07";"19:35:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1390075";"2020-10-07";"19:35:16";"F";"10342";"19";"25";"0";"-";"-"
"1394005";"2020-10-07";"19:35:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1399825";"2020-10-07";"19:35:25";"F";"10343";"8";"23";"0";"-";"-"
"1403005";"2020-10-07";"19:35:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1405605";"2020-10-07";"19:35:31";"F";"10344";"14";"20";"0";"-";"-"
"1409005";"2020-10-07";"19:35:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1412695";"2020-10-07";"19:35:38";"F";"10345";"11";"23";"0";"-";"-"
"1416005";"2020-10-07";"19:35:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1421325";"2020-10-07";"19:35:47";"F";"10346";"10";"20";"0";"-";"-"
"1425005";"2020-10-07";"19:35:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1429285";"2020-10-07";"19:35:55";"F";"10347";"10";"17";"0";"-";"-"
"1433005";"2020-10-07";"19:35:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1437815";"2020-10-07";"19:36:03";"F";"10348";"15";"28";"0";"-";"-"
"1441005";"2020-10-07";"19:36:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1457495";"2020-10-07";"19:36:23";"F";"10349";"15";"25";"0";"-";"-"
"1462005";"2020-10-07";"19:36:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1467325";"2020-10-07";"19:36:33";"F";"10350";"20";"25";"0";"-";"-"
"1471005";"2020-10-07";"19:36:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1477125";"2020-10-07";"19:36:43";"F";"10351";"15";"28";"0";"-";"-"
"1481005";"2020-10-07";"19:36:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1486785";"2020-10-07";"19:36:52";"F";"10352";"12";"25";"0";"-";"-"
"1490005";"2020-10-07";"19:36:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1501075";"2020-10-07";"19:37:07";"F";"10353";"13";"26";"0";"-";"-"
"1505005";"2020-10-07";"19:37:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1509995";"2020-10-07";"19:37:15";"F";"10354";"19";"31";"0";"-";"-"
"1513005";"2020-10-07";"19:37:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1522125";"2020-10-07";"19:37:28";"F";"10355";"15";"28";"0";"-";"-"
"1526005";"2020-10-07";"19:37:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1531765";"2020-10-07";"19:37:37";"F";"10356";"17";"26";"0";"-";"-"
"1535005";"2020-10-07";"19:37:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"1551595";"2020-10-07";"19:37:57";"F";"10357";"11";"27";"0";"-";"-"
"1551600";"2020-10-07";"19:37:57";"SCHE";"";"Chart stop ";""
"1555005";"2020-10-07";"19:38:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1618000";"2020-10-07";"19:39:03";"SCHS";"";"Chart start ";""
"1618005";"2020-10-07";"19:39:04";"C";"";"File Nr. 419 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1651525";"2020-10-07";"19:39:37";"F";"10358";"665";"797";"0";"0.166";"0.0"
"1655005";"2020-10-07";"19:39:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1655105";"2020-10-07";"19:39:41";"F";"10359";"306";"687";"0";"0.555";"0.0"
"1659005";"2020-10-07";"19:39:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1662215";"2020-10-07";"19:39:48";"F";"10360";"411";"632";"0";"0.350";"0.0"
"1666005";"2020-10-07";"19:39:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1667755";"2020-10-07";"19:39:53";"F";"10361";"384";"667";"0";"0.424";"0.0"
"1671005";"2020-10-07";"19:39:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1674365";"2020-10-07";"19:40:00";"F";"10362";"429";"741";"0";"0.421";"0.0"
"1678005";"2020-10-07";"19:40:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1679325";"2020-10-07";"19:40:05";"F";"10363";"501";"730";"0";"0.314";"0.0"
"1683005";"2020-10-07";"19:40:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1684575";"2020-10-07";"19:40:10";"F";"10364";"277";"723";"0";"0.617";"0.0"
"1688005";"2020-10-07";"19:40:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1693775";"2020-10-07";"19:40:19";"F";"10365";"303";"711";"0";"0.574";"0.0"
"1697005";"2020-10-07";"19:40:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1698035";"2020-10-07";"19:40:24";"F";"10366";"413";"808";"0";"0.489";"0.0"
"1702005";"2020-10-07";"19:40:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1703855";"2020-10-07";"19:40:29";"F";"10367";"371";"678";"0";"0.453";"0.0"
"1707005";"2020-10-07";"19:40:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1709455";"2020-10-07";"19:40:35";"F";"10368";"564";"798";"0";"0.293";"0.0"
"1713005";"2020-10-07";"19:40:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"1715325";"2020-10-07";"19:40:41";"F";"10369";"246";"986";"0";"0.751";"0.0"
"1719005";"2020-10-07";"19:40:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1722125";"2020-10-07";"19:40:48";"F";"10370";"578";"1054";"0";"0.452";"0.0"
"1726005";"2020-10-07";"19:40:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1735535";"2020-10-07";"19:41:01";"F";"10371";"438";"639";"0";"0.315";"0.0"
"1739005";"2020-10-07";"19:41:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1744185";"2020-10-07";"19:41:10";"F";"10372";"466";"609";"0";"0.235";"0.0"
"1748005";"2020-10-07";"19:41:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1752965";"2020-10-07";"19:41:18";"F";"10373";"381";"611";"0";"0.376";"0.0"
"1756005";"2020-10-07";"19:41:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1758125";"2020-10-07";"19:41:24";"F";"10374";"288";"626";"0";"0.540";"0.0"
"1763005";"2020-10-07";"19:41:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1765035";"2020-10-07";"19:41:31";"F";"10375";"408";"768";"0";"0.469";"0.0"
"1769005";"2020-10-07";"19:41:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1779555";"2020-10-07";"19:41:45";"F";"10376";"202";"255";"0";"0.208";"0.0"
"1783005";"2020-10-07";"19:41:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1786965";"2020-10-07";"19:41:52";"F";"10377";"568";"902";"0";"0.370";"0.0"
"1790005";"2020-10-07";"19:41:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1793825";"2020-10-07";"19:41:59";"F";"10378";"637";"926";"0";"0.312";"0.0"
"1797005";"2020-10-07";"19:42:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1798335";"2020-10-07";"19:42:04";"F";"10379";"512";"752";"0";"0.319";"0.0"
"1802005";"2020-10-07";"19:42:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1803735";"2020-10-07";"19:42:09";"F";"10380";"413";"710";"0";"0.418";"0.0"
"1807005";"2020-10-07";"19:42:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1808465";"2020-10-07";"19:42:14";"F";"10381";"423";"717";"0";"0.410";"0.0"
"1812005";"2020-10-07";"19:42:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1813655";"2020-10-07";"19:42:19";"F";"10382";"526";"834";"0";"0.369";"0.0"
"1817005";"2020-10-07";"19:42:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1818355";"2020-10-07";"19:42:24";"F";"10383";"230";"619";"0";"0.628";"0.0"
"1822005";"2020-10-07";"19:42:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1822895";"2020-10-07";"19:42:28";"F";"10384";"353";"577";"0";"0.388";"0.0"
"1827005";"2020-10-07";"19:42:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1828535";"2020-10-07";"19:42:34";"F";"10385";"317";"902";"0";"0.649";"0.0"
"1832005";"2020-10-07";"19:42:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1834535";"2020-10-07";"19:42:40";"F";"10386";"578";"847";"0";"0.318";"0.0"
"1838005";"2020-10-07";"19:42:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1842645";"2020-10-07";"19:42:48";"F";"10387";"438";"801";"0";"0.453";"0.0"
"1846005";"2020-10-07";"19:42:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1852125";"2020-10-07";"19:42:58";"F";"10388";"668";"931";"0";"0.282";"0.0"
"1856005";"2020-10-07";"19:43:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1858535";"2020-10-07";"19:43:04";"F";"10389";"568";"773";"0";"0.265";"0.0"
"1862005";"2020-10-07";"19:43:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"1864225";"2020-10-07";"19:43:10";"F";"10390";"403";"616";"0";"0.346";"0.0"
"1868005";"2020-10-07";"19:43:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1869535";"2020-10-07";"19:43:15";"F";"10391";"495";"746";"0";"0.336";"0.0"
"1873005";"2020-10-07";"19:43:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1879845";"2020-10-07";"19:43:25";"F";"10392";"458";"911";"0";"0.497";"0.0"
"1883005";"2020-10-07";"19:43:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1886855";"2020-10-07";"19:43:32";"F";"10393";"582";"964";"0";"0.396";"0.0"
"1890005";"2020-10-07";"19:43:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1891235";"2020-10-07";"19:43:37";"F";"10394";"469";"858";"0";"0.453";"0.0"
"1895005";"2020-10-07";"19:43:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1896665";"2020-10-07";"19:43:42";"F";"10395";"569";"855";"0";"0.335";"0.0"
"1900005";"2020-10-07";"19:43:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1902165";"2020-10-07";"19:43:48";"F";"10396";"279";"926";"0";"0.699";"0.0"
"1906005";"2020-10-07";"19:43:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1908665";"2020-10-07";"19:43:54";"F";"10397";"476";"1202";"0";"0.604";"0.0"
"1912005";"2020-10-07";"19:43:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1916445";"2020-10-07";"19:44:02";"F";"10398";"453";"1008";"0";"0.551";"0.0"
"1920005";"2020-10-07";"19:44:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1927545";"2020-10-07";"19:44:13";"F";"10399";"492";"827";"0";"0.405";"0.0"
"1931005";"2020-10-07";"19:44:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1935255";"2020-10-07";"19:44:21";"F";"10400";"554";"703";"0";"0.212";"0.0"
"1939005";"2020-10-07";"19:44:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1943035";"2020-10-07";"19:44:29";"F";"10401";"544";"686";"0";"0.207";"0.0"
"1947005";"2020-10-07";"19:44:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"1948535";"2020-10-07";"19:44:34";"F";"10402";"393";"578";"0";"0.320";"0.0"
"1948540";"2020-10-07";"19:44:34";"SCHE";"";"Chart stop ";""
"1952005";"2020-10-07";"19:44:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2009000";"2020-10-07";"19:45:34";"SCHS";"";"Chart start ";""
"2009005";"2020-10-07";"19:45:35";"C";"";"File Nr. 420 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2028855";"2020-10-07";"19:45:54";"F";"10403";"223";"594";"0";"0.625";"0.0"
"2032005";"2020-10-07";"19:45:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2033815";"2020-10-07";"19:45:59";"F";"10404";"124";"613";"0";"0.798";"0.0"
"2037005";"2020-10-07";"19:46:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2057445";"2020-10-07";"19:46:23";"F";"10405";"472";"1251";"0";"0.623";"0.0"
"2061005";"2020-10-07";"19:46:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2067035";"2020-10-07";"19:46:33";"F";"10406";"425";"1172";"0";"0.637";"0.0"
"2072005";"2020-10-07";"19:46:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2078325";"2020-10-07";"19:46:44";"F";"10407";"289";"1129";"0";"0.744";"0.0"
"2082005";"2020-10-07";"19:46:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2087045";"2020-10-07";"19:46:53";"F";"10408";"398";"1221";"0";"0.674";"0.0"
"2091005";"2020-10-07";"19:46:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2093995";"2020-10-07";"19:46:59";"F";"10409";"368";"1018";"0";"0.639";"0.0"
"2097005";"2020-10-07";"19:47:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2098125";"2020-10-07";"19:47:04";"F";"10410";"382";"1351";"0";"0.717";"0.0"
"2102005";"2020-10-07";"19:47:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2103885";"2020-10-07";"19:47:09";"F";"10411";"393";"1174";"0";"0.665";"0.0"
"2107005";"2020-10-07";"19:47:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2112445";"2020-10-07";"19:47:18";"F";"10412";"420";"1044";"0";"0.598";"0.0"
"2116005";"2020-10-07";"19:47:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2118555";"2020-10-07";"19:47:24";"F";"10413";"80";"1161";"0";"0.931";"0.0"
"2122005";"2020-10-07";"19:47:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2124295";"2020-10-07";"19:47:30";"F";"10414";"457";"1127";"0";"0.594";"0.0"
"2128005";"2020-10-07";"19:47:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2131495";"2020-10-07";"19:47:37";"F";"10415";"321";"1176";"0";"0.727";"0.0"
"2135005";"2020-10-07";"19:47:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2140915";"2020-10-07";"19:47:46";"F";"10416";"313";"1322";"0";"0.763";"0.0"
"2144005";"2020-10-07";"19:47:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2146535";"2020-10-07";"19:47:52";"F";"10417";"370";"1075";"0";"0.656";"0.0"
"2150005";"2020-10-07";"19:47:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2157815";"2020-10-07";"19:48:03";"F";"10418";"477";"1255";"0";"0.620";"0.0"
"2161005";"2020-10-07";"19:48:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2163105";"2020-10-07";"19:48:09";"F";"10419";"407";"1134";"0";"0.641";"0.0"
"2167005";"2020-10-07";"19:48:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2169315";"2020-10-07";"19:48:15";"F";"10420";"539";"1363";"0";"0.605";"0.0"
"2173005";"2020-10-07";"19:48:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2175835";"2020-10-07";"19:48:21";"F";"10421";"447";"1199";"0";"0.627";"0.0"
"2179005";"2020-10-07";"19:48:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2180905";"2020-10-07";"19:48:26";"F";"10422";"524";"1628";"0";"0.678";"0.0"
"2184005";"2020-10-07";"19:48:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2185995";"2020-10-07";"19:48:31";"F";"10423";"321";"1058";"0";"0.697";"0.0"
"2190005";"2020-10-07";"19:48:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2193555";"2020-10-07";"19:48:39";"F";"10424";"368";"939";"0";"0.608";"0.0"
"2197005";"2020-10-07";"19:48:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2200935";"2020-10-07";"19:48:46";"F";"10425";"423";"1405";"0";"0.699";"0.0"
"2204005";"2020-10-07";"19:48:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2206055";"2020-10-07";"19:48:52";"F";"10426";"480";"1604";"0";"0.701";"0.0"
"2210005";"2020-10-07";"19:48:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2212135";"2020-10-07";"19:48:58";"F";"10427";"280";"1060";"0";"0.736";"0.0"
"2216005";"2020-10-07";"19:49:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2217035";"2020-10-07";"19:49:03";"F";"10428";"459";"1328";"0";"0.654";"0.0"
"2221005";"2020-10-07";"19:49:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2235605";"2020-10-07";"19:49:21";"F";"10429";"371";"1159";"0";"0.680";"0.0"
"2239005";"2020-10-07";"19:49:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2245235";"2020-10-07";"19:49:31";"F";"10430";"389";"1221";"0";"0.681";"0.0"
"2249005";"2020-10-07";"19:49:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2252575";"2020-10-07";"19:49:38";"F";"10431";"428";"1360";"0";"0.685";"0.0"
"2257005";"2020-10-07";"19:49:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2259925";"2020-10-07";"19:49:45";"F";"10432";"302";"1054";"0";"0.713";"0.0"
"2264005";"2020-10-07";"19:49:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2265455";"2020-10-07";"19:49:51";"F";"10433";"404";"1306";"0";"0.691";"0.0"
"2270005";"2020-10-07";"19:49:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2273095";"2020-10-07";"19:49:59";"F";"10434";"372";"1309";"0";"0.716";"0.0"
"2277005";"2020-10-07";"19:50:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2281615";"2020-10-07";"19:50:07";"F";"10435";"452";"1447";"0";"0.688";"0.0"
"2285005";"2020-10-07";"19:50:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2288705";"2020-10-07";"19:50:14";"F";"10436";"359";"1291";"0";"0.722";"0.0"
"2292005";"2020-10-07";"19:50:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2296985";"2020-10-07";"19:50:22";"F";"10437";"389";"1112";"0";"0.650";"0.0"
"2300005";"2020-10-07";"19:50:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2302945";"2020-10-07";"19:50:28";"F";"10438";"281";"1263";"0";"0.778";"0.0"
"2306005";"2020-10-07";"19:50:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2311635";"2020-10-07";"19:50:37";"F";"10439";"576";"1461";"0";"0.606";"0.0"
"2315005";"2020-10-07";"19:50:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2320235";"2020-10-07";"19:50:46";"F";"10440";"416";"1299";"0";"0.680";"0.0"
"2324005";"2020-10-07";"19:50:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2325295";"2020-10-07";"19:50:51";"F";"10441";"243";"1273";"0";"0.809";"0.0"
"2329005";"2020-10-07";"19:50:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2335175";"2020-10-07";"19:51:01";"F";"10442";"495";"1310";"0";"0.622";"0.0"
"2339005";"2020-10-07";"19:51:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2343995";"2020-10-07";"19:51:09";"F";"10443";"508";"1365";"0";"0.628";"0.0"
"2347005";"2020-10-07";"19:51:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2349535";"2020-10-07";"19:51:15";"F";"10444";"242";"1510";"0";"0.840";"0.0"
"2353005";"2020-10-07";"19:51:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2355535";"2020-10-07";"19:51:21";"F";"10445";"527";"1326";"0";"0.603";"0.0"
"2359005";"2020-10-07";"19:51:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2366565";"2020-10-07";"19:51:32";"F";"10446";"427";"1249";"0";"0.658";"0.0"
"2370005";"2020-10-07";"19:51:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2372415";"2020-10-07";"19:51:38";"F";"10447";"167";"372";"0";"0.551";"0.0"
"2376005";"2020-10-07";"19:51:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2380705";"2020-10-07";"19:51:46";"F";"10448";"279";"1333";"0";"0.791";"0.0"
"2384005";"2020-10-07";"19:51:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2387975";"2020-10-07";"19:51:53";"F";"10449";"305";"1302";"0";"0.766";"0.0"
