"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"646",1717525,2020-10-11,20:55:59,"F",12036,"278",782,0,"0.645","0.0"
"647",1722255,2020-10-11,20:56:04,"F",12037,"235",803,0,"0.707","0.0"
"648",1731815,2020-10-11,20:56:13,"F",12038,"237",609,0,"0.611","0.0"
"649",1734095,2020-10-11,20:56:16,"F",12039,"264",743,0,"0.645","0.0"
"650",1749155,2020-10-11,20:56:31,"F",12040,"233",816,0,"0.714","0.0"
"651",1755525,2020-10-11,20:56:37,"F",12041,"239",803,0,"0.702","0.0"
"652",1760965,2020-10-11,20:56:42,"F",12042,"221",683,0,"0.676","0.0"
"653",1770045,2020-10-11,20:56:52,"F",12043,"259",754,0,"0.656","0.0"
"654",1777185,2020-10-11,20:56:59,"F",12044,"252",869,0,"0.710","0.0"
"655",1785605,2020-10-11,20:57:07,"F",12045,"257",773,0,"0.668","0.0"
"656",1794585,2020-10-11,20:57:16,"F",12046,"249",857,0,"0.709","0.0"
"657",1799025,2020-10-11,20:57:21,"F",12047,"316",884,0,"0.643","0.0"
"658",1811715,2020-10-11,20:57:33,"F",12048,"342",1025,0,"0.666","0.0"
"659",1819575,2020-10-11,20:57:41,"F",12049,"249",966,0,"0.742","0.0"
"660",1829485,2020-10-11,20:57:51,"F",12050,"217",462,0,"0.530","0.0"
"661",1838595,2020-10-11,20:58:00,"F",12051,"226",807,0,"0.720","0.0"
"662",1851355,2020-10-11,20:58:13,"F",12052,"271",830,0,"0.673","0.0"
"663",1859985,2020-10-11,20:58:21,"F",12053,"237",802,0,"0.704","0.0"
"664",1865785,2020-10-11,20:58:27,"F",12054,"222",677,0,"0.672","0.0"
"665",1870255,2020-10-11,20:58:32,"F",12055,"283",790,0,"0.642","0.0"
"666",1888735,2020-10-11,20:58:50,"F",12056,"234",697,0,"0.664","0.0"
"667",1892485,2020-10-11,20:58:54,"F",12057,"221",618,0,"0.642","0.0"
"668",1903325,2020-10-11,20:59:05,"F",12058,"200",644,0,"0.689","0.0"
"669",1910565,2020-10-11,20:59:12,"F",12059,"245",785,0,"0.688","0.0"
"670",1922545,2020-10-11,20:59:24,"F",12060,"170",490,0,"0.653","0.0"
"671",1930525,2020-10-11,20:59:32,"F",12061,"222",714,0,"0.689","0.0"
"672",1943595,2020-10-11,20:59:45,"F",12062,"200",579,0,"0.655","0.0"
"673",1953365,2020-10-11,20:59:55,"F",12063,"229",965,0,"0.763","0.0"
"674",1959625,2020-10-11,21:00:01,"F",12064,"223",648,0,"0.656","0.0"
"675",1990705,2020-10-11,21:00:32,"F",12065,"160",522,0,"0.693","0.0"
"676",2089005,2020-10-11,21:02:11,"C",NA,"File Nr. 479 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"677",2110125,2020-10-11,21:02:32,"F",12066,"323",1056,0,"0.694","0.0"
"678",2118065,2020-10-11,21:02:40,"F",12067,"294",947,0,"0.690","0.0"
"679",2125955,2020-10-11,21:02:47,"F",12068,"199",585,0,"0.660","0.0"
"680",2135045,2020-10-11,21:02:57,"F",12069,"262",724,0,"0.638","0.0"
"681",2149345,2020-10-11,21:03:11,"F",12070,"271",859,0,"0.685","0.0"
"682",2154405,2020-10-11,21:03:16,"F",12071,"262",698,0,"0.625","0.0"
"683",2159545,2020-10-11,21:03:21,"F",12072,"210",837,0,"0.749","0.0"
"684",2165965,2020-10-11,21:03:27,"F",12073,"295",751,0,"0.607","0.0"
"685",2185465,2020-10-11,21:03:47,"F",12074,"212",587,0,"0.639","0.0"
"686",2197085,2020-10-11,21:03:59,"F",12075,"230",645,0,"0.643","0.0"
"687",2210755,2020-10-11,21:04:12,"F",12076,"233",789,0,"0.705","0.0"
"688",2235525,2020-10-11,21:04:37,"F",12077,"135",343,0,"0.606","0.0"
"689",2241495,2020-10-11,21:04:43,"F",12078,"204",846,0,"0.759","0.0"
"690",2246245,2020-10-11,21:04:48,"F",12079,"214",575,0,"0.628","0.0"
"691",2251425,2020-10-11,21:04:53,"F",12080,"350",1060,0,"0.670","0.0"
"692",2263455,2020-10-11,21:05:05,"F",12081,"211",616,0,"0.657","0.0"
"693",2267245,2020-10-11,21:05:09,"F",12082,"257",927,0,"0.723","0.0"
"694",2274975,2020-10-11,21:05:16,"F",12083,"257",763,0,"0.663","0.0"
"695",2279065,2020-10-11,21:05:21,"F",12084,"243",763,0,"0.682","0.0"
"696",2285355,2020-10-11,21:05:27,"F",12085,"303",974,0,"0.689","0.0"
"697",2293685,2020-10-11,21:05:35,"F",12086,"187",513,0,"0.635","0.0"
"698",2300795,2020-10-11,21:05:42,"F",12087,"224",878,0,"0.745","0.0"
"699",2308405,2020-10-11,21:05:50,"F",12088,"204",530,0,"0.615","0.0"
"700",2314525,2020-10-11,21:05:56,"F",12089,"205",584,0,"0.649","0.0"
"701",2324525,2020-10-11,21:06:06,"F",12090,"150",403,0,"0.628","0.0"
"702",2334955,2020-10-11,21:06:16,"F",12091,"153",413,0,"0.630","0.0"
"703",2343955,2020-10-11,21:06:25,"F",12092,"239",780,0,"0.694","0.0"
"704",2354685,2020-10-11,21:06:36,"F",12093,"262",721,0,"0.637","0.0"
"705",2368755,2020-10-11,21:06:50,"F",12094,"202",489,0,"0.587","0.0"
"706",2386025,2020-10-11,21:07:08,"F",12095,"304",865,0,"0.649","0.0"
"707",2396435,2020-10-11,21:07:18,"F",12096,"288",835,0,"0.655","0.0"
"708",2405175,2020-10-11,21:07:27,"F",12097,"319",945,0,"0.662","0.0"
"709",2418635,2020-10-11,21:07:40,"F",12098,"284",792,0,"0.641","0.0"
"710",2422635,2020-10-11,21:07:44,"F",12099,"237",614,0,"0.614","0.0"
"711",2428765,2020-10-11,21:07:50,"F",12100,"149",427,0,"0.651","0.0"
"712",2433735,2020-10-11,21:07:55,"F",12101,"153",493,0,"0.690","0.0"
"713",2440835,2020-10-11,21:08:02,"F",12102,"242",770,0,"0.686","0.0"
"714",2445145,2020-10-11,21:08:07,"F",12103,"229",851,0,"0.731","0.0"
"715",2451355,2020-10-11,21:08:13,"F",12104,"187",517,0,"0.638","0.0"
"716",2458705,2020-10-11,21:08:20,"F",12105,"200",584,0,"0.658","0.0"
"717",2462965,2020-10-11,21:08:24,"F",12106,"237",564,0,"0.580","0.0"
"718",2471895,2020-10-11,21:08:33,"F",12107,"195",629,0,"0.690","0.0"
"719",2475995,2020-10-11,21:08:37,"F",12108,"249",817,0,"0.695","0.0"
"720",2486565,2020-10-11,21:08:48,"F",12109,"206",996,0,"0.793","0.0"
"721",2490735,2020-10-11,21:08:52,"F",12110,"191",534,0,"0.642","0.0"
"722",2497125,2020-10-11,21:08:59,"F",12111,"241",834,0,"0.711","0.0"
"723",2515435,2020-10-11,21:09:17,"F",12112,"162",442,0,"0.633","0.0"
"724",2561005,2020-10-11,21:10:03,"C",NA,"File Nr. 480 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"725",2661185,2020-10-11,21:11:43,"F",12113,"233",807,0,"0.711","0.0"
"726",2672755,2020-10-11,21:11:54,"F",12114,"164",462,0,"0.645","0.0"
"727",2677095,2020-10-11,21:11:59,"F",12115,"266",991,0,"0.732","0.0"
"728",2702615,2020-10-11,21:12:24,"F",12116,"135",381,0,"0.646","0.0"
"729",2710705,2020-10-11,21:12:32,"F",12117,"331",1218,0,"0.728","0.0"
"730",2719025,2020-10-11,21:12:41,"F",12118,"118",342,0,"0.655","0.0"
"731",2742235,2020-10-11,21:13:04,"F",12119,"310",783,0,"0.604","0.0"
"732",2747705,2020-10-11,21:13:09,"F",12120,"284",974,0,"0.708","0.0"
"733",2761725,2020-10-11,21:13:23,"F",12121,"264",863,0,"0.694","0.0"
"734",2765095,2020-10-11,21:13:27,"F",12122,"240",702,0,"0.658","0.0"
"735",2776705,2020-10-11,21:13:38,"F",12123,"160",438,0,"0.635","0.0"
"736",2786365,2020-10-11,21:13:48,"F",12124,"172",611,0,"0.718","0.0"
"737",2791485,2020-10-11,21:13:53,"F",12125,"259",1011,0,"0.744","0.0"
"738",2797125,2020-10-11,21:13:59,"F",12126,"226",632,0,"0.642","0.0"
"739",2805215,2020-10-11,21:14:07,"F",12127,"326",987,0,"0.670","0.0"
"740",2814275,2020-10-11,21:14:16,"F",12128,"155",430,0,"0.640","0.0"
"741",2818455,2020-10-11,21:14:20,"F",12129,"208",556,0,"0.626","0.0"
"742",2823135,2020-10-11,21:14:25,"F",12130,"256",750,0,"0.659","0.0"
"743",2827755,2020-10-11,21:14:29,"F",12131,"224",590,0,"0.620","0.0"
"744",2838975,2020-10-11,21:14:40,"F",12132,"202",539,0,"0.625","0.0"
"745",2843185,2020-10-11,21:14:45,"F",12133,"228",706,0,"0.677","0.0"
"746",2849465,2020-10-11,21:14:51,"F",12134,"230",654,0,"0.648","0.0"
"747",2853525,2020-10-11,21:14:55,"F",12135,"211",555,0,"0.620","0.0"
"748",2860575,2020-10-11,21:15:02,"F",12136,"260",697,0,"0.627","0.0"
"749",2863485,2020-10-11,21:15:05,"F",12137,"281",764,0,"0.632","0.0"
"750",2871965,2020-10-11,21:15:13,"F",12138,"229",763,0,"0.700","0.0"
"751",2876425,2020-10-11,21:15:18,"F",12139,"202",508,0,"0.602","0.0"
"752",2883545,2020-10-11,21:15:25,"F",12140,"180",390,0,"0.538","0.0"
"753",2904975,2020-10-11,21:15:46,"F",12141,"205",553,0,"0.629","0.0"
"754",2910775,2020-10-11,21:15:52,"F",12142,"218",644,0,"0.661","0.0"
"755",2923885,2020-10-11,21:16:05,"F",12143,"192",496,0,"0.613","0.0"
"756",2927635,2020-10-11,21:16:09,"F",12144,"198",560,0,"0.646","0.0"
"757",2932525,2020-10-11,21:16:14,"F",12145,"263",826,0,"0.682","0.0"
"758",2942585,2020-10-11,21:16:24,"F",12146,"195",518,0,"0.624","0.0"
"759",2959935,2020-10-11,21:16:41,"F",12147,"207",654,0,"0.683","0.0"
"760",2963705,2020-10-11,21:16:45,"F",12148,"203",582,0,"0.651","0.0"
"761",2973225,2020-10-11,21:16:55,"F",12149,"250",596,0,"0.581","0.0"
"762",2982655,2020-10-11,21:17:04,"F",12150,"280",703,0,"0.602","0.0"
"763",2999845,2020-10-11,21:17:21,"F",12151,"213",599,0,"0.644","0.0"
"764",3008025,2020-10-11,21:17:30,"F",12152,"277",854,0,"0.676","0.0"
"765",3011155,2020-10-11,21:17:33,"F",12153,"213",534,0,"0.601","0.0"
"766",3022835,2020-10-11,21:17:44,"F",12154,"276",800,0,"0.655","0.0"
"767",3026095,2020-10-11,21:17:48,"F",12155,"235",673,0,"0.651","0.0"
"768",3057555,2020-10-11,21:18:19,"F",12156,"174",511,0,"0.659","0.0"
"769",3062975,2020-10-11,21:18:24,"F",12157,"194",542,0,"0.642","0.0"
"770",3071005,2020-10-11,21:18:33,"C",NA,"File Nr. 481 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"771",3107005,2020-10-11,21:19:09,"C",NA,"File Nr. 482 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"772",3122325,2020-10-11,21:19:24,"F",12158,"2",14,0,"-","-"
"773",3132545,2020-10-11,21:19:34,"F",12159,"5",14,0,"-","-"
"774",3142065,2020-10-11,21:19:44,"F",12160,"0",21,0,"-","-"
"775",3152455,2020-10-11,21:19:54,"F",12161,"6",15,0,"-","-"
"776",3176665,2020-10-11,21:20:18,"F",12162,"2",14,0,"-","-"
"777",3188685,2020-10-11,21:20:30,"F",12163,"7",17,0,"-","-"
"778",3195115,2020-10-11,21:20:37,"F",12164,"5",17,0,"-","-"
"779",3202435,2020-10-11,21:20:44,"F",12165,"7",13,0,"-","-"
"780",3216525,2020-10-11,21:20:58,"F",12166,"9",15,0,"-","-"
"781",3222735,2020-10-11,21:21:04,"F",12167,"6",17,0,"-","-"
"782",3229805,2020-10-11,21:21:11,"F",12168,"0",11,0,"-","-"
"783",3238855,2020-10-11,21:21:20,"F",12169,"0",14,0,"-","-"
"784",3247025,2020-10-11,21:21:29,"F",12170,"11",11,0,"-","-"
"785",3255345,2020-10-11,21:21:37,"F",12171,"3",13,0,"-","-"
"786",3262025,2020-10-11,21:21:44,"F",12172,"8",21,0,"-","-"
"787",3270945,2020-10-11,21:21:52,"F",12173,"5",13,0,"-","-"
"788",3281845,2020-10-11,21:22:03,"F",12174,"8",15,0,"-","-"
"789",3291245,2020-10-11,21:22:13,"F",12175,"8",19,0,"-","-"
"790",3301315,2020-10-11,21:22:23,"F",12176,"8",16,0,"-","-"
"791",3309255,2020-10-11,21:22:31,"F",12177,"2",9,0,"-","-"
