"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"633",2272175,2020-10-14,20:44:52,"F",13639,"318",1004,0,"0.683","0"
"634",2280235,2020-10-14,20:45:00,"F",13640,"236",613,0,"0.615","0"
"635",2284945,2020-10-14,20:45:04,"F",13641,"217",553,0,"0.608","0"
"636",2296345,2020-10-14,20:45:16,"F",13642,"261",779,0,"0.665","0"
"637",2299845,2020-10-14,20:45:19,"F",13643,"272",781,0,"0.652","0"
"638",2306325,2020-10-14,20:45:26,"F",13644,"292",790,0,"0.63","0"
"639",2310365,2020-10-14,20:45:30,"F",13645,"321",883,0,"0.636","0"
"640",2318545,2020-10-14,20:45:38,"F",13646,"239",746,0,"0.68","0"
"641",2324915,2020-10-14,20:45:44,"F",13647,"222",779,0,"0.715","0"
"642",2334775,2020-10-14,20:45:54,"F",13648,"270",817,0,"0.67","0"
"643",2348955,2020-10-14,20:46:08,"F",13649,"212",621,0,"0.659","0"
"644",2356645,2020-10-14,20:46:16,"F",13650,"257",761,0,"0.662","0"
"645",2360945,2020-10-14,20:46:20,"F",13651,"277",596,0,"0.535","0"
"646",2365935,2020-10-14,20:46:25,"F",13652,"245",659,0,"0.628","0"
"647",2376835,2020-10-14,20:46:36,"F",13653,"359",1089,0,"0.67","0"
"648",2380785,2020-10-14,20:46:40,"F",13654,"298",795,0,"0.625","0"
"649",2392685,2020-10-14,20:46:52,"F",13655,"266",863,0,"0.692","0"
"650",2396035,2020-10-14,20:46:56,"F",13656,"279",782,0,"0.643","0"
"651",2401055,2020-10-14,20:47:01,"F",13657,"308",1079,0,"0.715","0"
"652",2405785,2020-10-14,20:47:05,"F",13658,"245",660,0,"0.629","0"
"653",2409385,2020-10-14,20:47:09,"F",13659,"131",437,0,"0.7","0"
"654",2413175,2020-10-14,20:47:13,"F",13660,"241",795,0,"0.697","0"
"655",2418535,2020-10-14,20:47:18,"F",13661,"273",846,0,"0.677","0"
"656",2423495,2020-10-14,20:47:23,"F",13662,"191",508,0,"0.624","0"
"657",2433035,2020-10-14,20:47:33,"F",13663,"172",583,0,"0.705","0"
"658",2436785,2020-10-14,20:47:36,"F",13664,"183",583,0,"0.686","0"
"659",2444805,2020-10-14,20:47:44,"F",13665,"173",491,0,"0.648","0"
"660",2448035,2020-10-14,20:47:48,"F",13666,"147",587,0,"0.75","0"
"661",2452725,2020-10-14,20:47:52,"F",13667,"292",701,0,"0.583","0"
"662",2463375,2020-10-14,20:48:03,"F",13668,"161",477,0,"0.662","0"
"663",2466995,2020-10-14,20:48:06,"F",13669,"209",639,0,"0.673","0"
"664",2479445,2020-10-14,20:48:19,"F",13670,"216",743,0,"0.709","0"
"665",2483665,2020-10-14,20:48:23,"F",13671,"138",349,0,"0.605","0"
"666",2511005,2020-10-14,20:48:51,"C",NA,"File Nr. 532 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"667",2552875,2020-10-14,20:49:32,"F",13672,"380",1148,0,"0.669","0"
"668",2556165,2020-10-14,20:49:36,"F",13673,"436",1333,0,"0.673","0"
"669",2563415,2020-10-14,20:49:43,"F",13674,"203",571,0,"0.644","0"
"670",2569535,2020-10-14,20:49:49,"F",13675,"307",807,0,"0.62","0"
"671",2579035,2020-10-14,20:49:59,"F",13676,"179",546,0,"0.672","0"
"672",2584655,2020-10-14,20:50:04,"F",13677,"132",606,0,"0.782","0"
"673",2588715,2020-10-14,20:50:08,"F",13678,"256",629,0,"0.593","0"
"674",2596805,2020-10-14,20:50:16,"F",13679,"229",665,0,"0.656","0"
"675",2607445,2020-10-14,20:50:27,"F",13680,"319",1002,0,"0.682","0"
"676",2615185,2020-10-14,20:50:35,"F",13681,"339",937,0,"0.638","0"
"677",2620465,2020-10-14,20:50:40,"F",13682,"273",758,0,"0.64","0"
"678",2629785,2020-10-14,20:50:49,"F",13683,"254",726,0,"0.65","0"
"679",2633115,2020-10-14,20:50:53,"F",13684,"208",566,0,"0.633","0"
"680",2637265,2020-10-14,20:50:57,"F",13685,"241",647,0,"0.628","0"
"681",2642085,2020-10-14,20:51:02,"F",13686,"397",1093,0,"0.637","0"
"682",2647875,2020-10-14,20:51:07,"F",13687,"207",577,0,"0.641","0"
"683",2651565,2020-10-14,20:51:11,"F",13688,"185",607,0,"0.695","0"
"684",2657575,2020-10-14,20:51:17,"F",13689,"221",638,0,"0.654","0"
"685",2662335,2020-10-14,20:51:22,"F",13690,"217",639,0,"0.66","0"
"686",2674825,2020-10-14,20:51:34,"F",13691,"257",860,0,"0.701","0"
"687",2677355,2020-10-14,20:51:37,"F",13692,"339",969,0,"0.65","0"
"688",2683395,2020-10-14,20:51:43,"F",13693,"229",668,0,"0.657","0"
"689",2689135,2020-10-14,20:51:49,"F",13694,"207",718,0,"0.712","0"
"690",2707915,2020-10-14,20:52:07,"F",13695,"128",406,0,"0.685","0"
"691",2710295,2020-10-14,20:52:10,"F",13696,"322",886,0,"0.637","0"
"692",2715615,2020-10-14,20:52:15,"F",13697,"185",514,0,"0.64","0"
"693",2728425,2020-10-14,20:52:28,"F",13698,"294",847,0,"0.653","0"
"694",2736415,2020-10-14,20:52:36,"F",13699,"303",807,0,"0.625","0"
"695",2743895,2020-10-14,20:52:43,"F",13700,"161",400,0,"0.598","0"
"696",2751265,2020-10-14,20:52:51,"F",13701,"339",1016,0,"0.666","0"
"697",2754985,2020-10-14,20:52:54,"F",13702,"274",858,0,"0.681","0"
"698",2761855,2020-10-14,20:53:01,"F",13703,"273",828,0,"0.67","0"
"699",2765725,2020-10-14,20:53:05,"F",13704,"259",890,0,"0.709","0"
"700",2772095,2020-10-14,20:53:12,"F",13705,"220",573,0,"0.616","0"
"701",2781135,2020-10-14,20:53:21,"F",13706,"218",608,0,"0.641","0"
"702",2790125,2020-10-14,20:53:30,"F",13707,"200",569,0,"0.649","0"
"703",2797945,2020-10-14,20:53:37,"F",13708,"186",498,0,"0.627","0"
"704",2802205,2020-10-14,20:53:42,"F",13709,"253",917,0,"0.724","0"
"705",2807535,2020-10-14,20:53:47,"F",13710,"203",582,0,"0.651","0"
"706",2820535,2020-10-14,20:54:00,"F",13711,"200",578,0,"0.654","0"
"707",2824485,2020-10-14,20:54:04,"F",13712,"292",809,0,"0.639","0"
"708",2844005,2020-10-14,20:54:24,"C",NA,"File Nr. 533 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"709",2846005,2020-10-14,20:54:26,"C",NA,"File Nr. 534 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"710",2888235,2020-10-14,20:55:08,"F",13713,"229",594,0,"0.614","0"
"711",2898445,2020-10-14,20:55:18,"F",13714,"196",544,0,"0.64","0"
"712",2908745,2020-10-14,20:55:28,"F",13715,"201",565,0,"0.644","0"
"713",2911175,2020-10-14,20:55:31,"F",13716,"232",607,0,"0.618","0"
"714",2920305,2020-10-14,20:55:40,"F",13717,"161",382,0,"0.579","0"
"715",2924135,2020-10-14,20:55:44,"F",13718,"356",885,0,"0.598","0"
"716",2932535,2020-10-14,20:55:52,"F",13719,"248",638,0,"0.611","0"
"717",2944955,2020-10-14,20:56:04,"F",13720,"231",610,0,"0.621","0"
"718",2956035,2020-10-14,20:56:16,"F",13721,"256",707,0,"0.638","0"
"719",2961095,2020-10-14,20:56:21,"F",13722,"242",662,0,"0.634","0"
"720",2968245,2020-10-14,20:56:28,"F",13723,"220",642,0,"0.657","0"
"721",2972415,2020-10-14,20:56:32,"F",13724,"293",936,0,"0.687","0"
"722",2980045,2020-10-14,20:56:40,"F",13725,"300",848,0,"0.646","0"
"723",2984615,2020-10-14,20:56:44,"F",13726,"277",780,0,"0.645","0"
"724",2995955,2020-10-14,20:56:55,"F",13727,"193",505,0,"0.618","0"
"725",3009675,2020-10-14,20:57:09,"F",13728,"223",665,0,"0.665","0"
"726",3023135,2020-10-14,20:57:23,"F",13729,"221",576,0,"0.616","0"
"727",3026865,2020-10-14,20:57:26,"F",13730,"191",510,0,"0.625","0"
"728",3054495,2020-10-14,20:57:54,"F",13731,"180",494,0,"0.636","0"
"729",3059895,2020-10-14,20:57:59,"F",13732,"193",519,0,"0.628","0"
"730",3071385,2020-10-14,20:58:11,"F",13733,"142",373,0,"0.619","0"
"731",3077865,2020-10-14,20:58:17,"F",13734,"189",683,0,"0.723","0"
"732",3125365,2020-10-14,20:59:05,"F",13735,"196",538,0,"0.636","0"
"733",3130295,2020-10-14,20:59:10,"F",13736,"219",566,0,"0.613","0"
"734",3144185,2020-10-14,20:59:24,"F",13737,"166",513,0,"0.676","0"
"735",3148115,2020-10-14,20:59:28,"F",13738,"200",592,0,"0.662","0"
"736",3155445,2020-10-14,20:59:35,"F",13739,"153",440,0,"0.652","0"
"737",3159655,2020-10-14,20:59:39,"F",13740,"201",548,0,"0.633","0"
"738",3165065,2020-10-14,20:59:45,"F",13741,"209",576,0,"0.637","0"
"739",3170185,2020-10-14,20:59:50,"F",13742,"182",525,0,"0.653","0"
"740",3179585,2020-10-14,20:59:59,"F",13743,"170",474,0,"0.641","0"
"741",3185185,2020-10-14,21:00:05,"F",13744,"177",484,0,"0.634","0"
"742",3193365,2020-10-14,21:00:13,"F",13745,"341",971,0,"0.649","0"
"743",3199645,2020-10-14,21:00:19,"F",13746,"415",1139,0,"0.636","0"
"744",3209975,2020-10-14,21:00:29,"F",13747,"236",676,0,"0.651","0"
"745",3213925,2020-10-14,21:00:33,"F",13748,"207",632,0,"0.672","0"
"746",3223255,2020-10-14,21:00:43,"F",13749,"243",714,0,"0.66","0"
"747",3231245,2020-10-14,21:00:51,"F",13750,"153",418,0,"0.634","0"
"748",3247625,2020-10-14,21:01:07,"F",13751,"230",644,0,"0.643","0"
"749",3251495,2020-10-14,21:01:11,"F",13752,"197",536,0,"0.632","0"
"750",3260155,2020-10-14,21:01:20,"F",13753,"216",628,0,"0.656","0"
"751",3263445,2020-10-14,21:01:23,"F",13754,"234",607,0,"0.614","0"
