nursery,geno,genoN,max_temp,fvfmraw,fvfm,.fitted,ed50
rrt,FM13,g155,30,0.612,0.612,0.6670787321249172,35.814902082542
rrt,ML5,g180,35,0.561,0.561,0.5509029667572211,35.783372987771976
rrt,ML5,g180,35,0.547,0.547,0.5509029667572211,35.783372987771976
rrt,ML5,g180,36,0.207,0.207,0.2532267773984804,35.783372987771976
rrt,ML5,g180,36,0.32,0.32,0.2532267773984804,35.783372987771976
rrt,ML5,g180,37,0.526,0,0.047888551407312026,35.783372987771976
rrt,ML5,g180,38,0,0,0.006757180791347368,35.783372987771976
rrt,ML5,g180,38,NA,0,0.006757180791347368,35.783372987771976
rrt,ML5,g180,38,0,0,0.006757180791347368,35.783372987771976
rrt,ML5,g180,38,NA,0,0.006757180791347368,35.783372987771976
rrt,ML5,g180,34,0.558,0.558,0.640357835657356,35.783372987771976
rrt,ML5,g180,34,0.6,0.6,0.640357835657356,35.783372987771976
rrt,ML5,g180,33,0.619,0.619,0.6521850225420953,35.783372987771976
rrt,ML5,g180,33,0.741,0.741,0.6521850225420953,35.783372987771976
rrt,ML5,g180,32,0.684,0.684,0.6534470603028982,35.783372987771976
rrt,ML5,g180,32,0.704,0.704,0.6534470603028982,35.783372987771976
rrt,ML5,g180,30,0.649,0.649,0.6535815537168961,35.783372987771976
rrt,ML5,g180,30,0.633,0.633,0.6535815537168961,35.783372987771976
mote,ML55,g128,37,0.506,0,0.005126699433017045,35.241460942106485
mote,ML55,g128,37,NA,0,0.005126699433017045,35.241460942106485
mote,ML55,g128,37,0.506,0,0.005126699433017045,35.241460942106485
mote,ML55,g128,37,NA,0,0.005126699433017045,35.241460942106485
mote,ML55,g128,36,0.316,0,0.07149816148698582,35.241460942106485
mote,ML55,g128,36,0.553,0,0.07149816148698582,35.241460942106485
mote,ML55,g128,36,0.316,0,0.07149816148698582,35.241460942106485
mote,ML55,g128,36,0.553,0,0.07149816148698582,35.241460942106485
mote,ML55,g128,35,0.478,0.478,0.44774830800936954,35.241460942106485
mote,ML55,g128,35,0.492,0.492,0.44774830800936954,35.241460942106485
mote,ML55,g128,34,0.652,0.652,0.6547484593162611,35.241460942106485
mote,ML55,g128,34,0.598,0.598,0.6547484593162611,35.241460942106485
mote,ML55,g128,33,0.718,0.718,0.6719454373741606,35.241460942106485
mote,ML55,g128,33,0.629,0.629,0.6719454373741606,35.241460942106485
mote,ML55,g128,32,0.689,0.689,0.672842488374417,35.241460942106485
mote,ML55,g128,32,0.671,0.671,0.672842488374417,35.241460942106485
mote,ML55,g128,30,0.711,0.711,0.6728858231444476,35.241460942106485
mote,ML55,g128,30,0.645,0.645,0.6728858231444476,35.241460942106485
mote,ML48,g123,38,0.115,0.115,0.015105091473152952,35.23365582370573
mote,ML48,g123,37,0.38,0,0.05424688847242025,35.23365582370573
mote,ML48,g123,36,0.225,0.225,0.17395964243180076,35.23365582370573
mote,ML48,g123,36,0.199,0.199,0.17395964243180076,35.23365582370573
mote,ML48,g123,35,0.383,0.383,0.39989107171708227,35.23365582370573
mote,ML48,g123,35,0.316,0.316,0.39989107171708227,35.23365582370573
mote,ML48,g123,34,0.631,0.631,0.5879739353946102,35.23365582370573
mote,ML48,g123,34,0.638,0.638,0.5879739353946102,35.23365582370573
mote,ML48,g123,33,0.654,0.654,0.6615329425310762,35.23365582370573
mote,ML48,g123,33,0.678,0.678,0.6615329425310762,35.23365582370573
mote,ML48,g123,32,0.7,0.7,0.6808139220985302,35.23365582370573
mote,ML48,g123,32,0.686,0.686,0.6808139220985302,35.23365582370573
mote,ML48,g123,30,0.646,0.646,0.6860259356230296,35.23365582370573
mote,ML48,g123,30,0.655,0.655,0.6860259356230296,35.23365582370573
mote,ML88,g145,38,0.192,0.192,0.1614591954946537,36.24414117944104
mote,ML88,g145,38,0.181,0.181,0.1614591954946537,36.24414117944104
mote,ML88,g145,37,0.247,0.247,0.25434668677951755,36.24414117944104
mote,ML88,g145,37,0.293,0.293,0.25434668677951755,36.24414117944104
mote,ML88,g145,36,0.343,0.343,0.3659913348334716,36.24414117944104
mote,ML88,g145,36,0.264,0.264,0.3659913348334716,36.24414117944104
mote,ML88,g145,35,0.433,0.433,0.47450754949732826,36.24414117944104
mote,ML88,g145,35,0.515,0.515,0.47450754949732826,36.24414117944104
mote,ML88,g145,34,0.606,0.606,0.5593192937685232,36.24414117944104
mote,ML88,g145,34,0.6,0.6,0.5593192937685232,36.24414117944104
mote,ML88,g145,33,0.635,0.635,0.614385674096254,36.24414117944104
mote,ML88,g145,33,0.643,0.643,0.614385674096254,36.24414117944104
mote,ML88,g145,32,0.632,0.632,0.6456010530764025,36.24414117944104
mote,ML88,g145,32,0.623,0.623,0.6456010530764025,36.24414117944104
mote,ML88,g145,30,0.604,0.604,0.6696103493156711,36.24414117944104
mote,ML88,g145,30,0.708,0.708,0.6696103493156711,36.24414117944104
mote,ML47,g122,37,0.466,0,0.06656788584396878,35.376351226664795
mote,ML47,g122,37,0.565,0,0.06656788584396878,35.376351226664795
mote,ML47,g122,37,0.466,0,0.06656788584396878,35.376351226664795
mote,ML47,g122,37,0.565,0,0.06656788584396878,35.376351226664795
mote,ML47,g122,36,0.23,0.23,0.1964342276578102,35.376351226664795
mote,ML47,g122,36,0.268,0.268,0.1964342276578102,35.376351226664795
mote,ML47,g122,35,0.357,0.357,0.41109189657367035,35.376351226664795
mote,ML47,g122,35,0.434,0.434,0.41109189657367035,35.376351226664795
mote,ML47,g122,34,0.55,0.55,0.5723417790948482,35.376351226664795
mote,ML47,g122,34,0.56,0.56,0.5723417790948482,35.376351226664795
mote,ML47,g122,33,0.679,0.679,0.6339629425331951,35.376351226664795
mote,ML47,g122,33,0.641,0.641,0.6339629425331951,35.376351226664795
mote,ML47,g122,32,0.62,0.62,0.6506068764323486,35.376351226664795
mote,ML47,g122,32,0.621,0.621,0.6506068764323486,35.376351226664795
mote,ML47,g122,30,0.694,0.694,0.6553640991312395,35.376351226664795
mote,ML47,g122,30,0.658,0.658,0.6553640991312395,35.376351226664795
mote,ML8,g142,37,0.047,0.047,0.04912391660282291,35.071439627366395
mote,ML8,g142,37,0.489,0,0.04912391660282291,35.071439627366395
mote,ML8,g142,36,0.291,0.291,0.14918936992986223,35.071439627366395
mote,ML8,g142,36,0.345,0,0.14918936992986223,35.071439627366395
mote,ML8,g142,35,0.368,0.368,0.3456724562406312,35.071439627366395
mote,ML8,g142,35,0.373,0.373,0.3456724562406312,35.071439627366395
mote,ML8,g142,34,0.483,0.483,0.5354371153459845,35.071439627366395
mote,ML8,g142,34,0.54,0.54,0.5354371153459845,35.071439627366395
mote,ML8,g142,33,0.617,0.617,0.6241747946126913,35.071439627366395
mote,ML8,g142,33,0.63,0.63,0.6241747946126913,35.071439627366395
mote,ML8,g142,32,0.624,0.624,0.6510012428366316,35.071439627366395
mote,ML8,g142,32,0.663,0.663,0.6510012428366316,35.071439627366395
mote,ML8,g142,30,0.635,0.635,0.6592834423632533,35.071439627366395
mote,ML8,g142,30,0.718,0.718,0.6592834423632533,35.071439627366395
mote,ML75,g137,38,0.037,0.037,0.05428177741894307,35.73532612516758
mote,ML75,g137,37,0.147,0.147,0.13512594767703243,35.73532612516758
mote,ML75,g137,37,0.166,0.166,0.13512594767703243,35.73532612516758
mote,ML75,g137,36,0.263,0.263,0.28596920812040805,35.73532612516758
mote,ML75,g137,35,0.383,0.383,0.4643702545348622,35.73532612516758
mote,ML75,g137,35,0.533,0.533,0.4643702545348622,35.73532612516758
mote,ML75,g137,34,0.586,0.586,0.586534415515523,35.73532612516758
mote,ML75,g137,34,0.594,0.594,0.586534415515523,35.73532612516758
mote,ML75,g137,33,0.693,0.693,0.6410609531733376,35.73532612516758
mote,ML75,g137,33,0.648,0.648,0.6410609531733376,35.73532612516758
mote,ML75,g137,32,0.659,0.659,0.6602416719032098,35.73532612516758
mote,ML75,g137,32,0.634,0.634,0.6602416719032098,35.73532612516758
mote,ML75,g137,30,0.642,0.642,0.6680130978399126,35.73532612516758
mote,ML75,g137,30,0.67,0.67,0.6680130978399126,35.73532612516758
mote,ML51,g126,38,0.189,0.189,0.14605472840257025,35.541291379937306
mote,ML51,g126,38,0.237,0.237,0.14605472840257025,35.541291379937306
mote,ML51,g126,37,0.215,0.215,0.21716403100266918,35.541291379937306
mote,ML51,g126,37,0.276,0.276,0.21716403100266918,35.541291379937306
mote,ML51,g126,36,0.16,0.16,0.3065082417022845,35.541291379937306
mote,ML51,g126,36,0.278,0.278,0.3065082417022845,35.541291379937306
mote,ML51,g126,35,0.382,0.382,0.4048119817513097,35.541291379937306
mote,ML51,g126,34,0.51,0.51,0.49760722635708116,35.541291379937306
mote,ML51,g126,34,0.485,0.485,0.49760722635708116,35.541291379937306
mote,ML51,g126,33,0.632,0.632,0.5727404019366138,35.541291379937306
mote,ML51,g126,33,0.602,0.602,0.5727404019366138,35.541291379937306
mote,ML51,g126,32,0.66,0.66,0.6259191446776523,35.541291379937306
mote,ML51,g126,32,0.631,0.631,0.6259191446776523,35.541291379937306
mote,ML51,g126,30,0.64,0.64,0.6797161034220598,35.541291379937306
mote,ML51,g126,30,0.626,0.626,0.6797161034220598,35.541291379937306
mote,ML62,g133,38,NA,0,0.01629617509451396,35.63770992694292
mote,ML62,g133,37,0.155,0.155,0.06878974433781661,35.63770992694292
mote,ML62,g133,37,0.104,0.104,0.06878974433781661,35.63770992694292
mote,ML62,g133,36,0.162,0.162,0.23602754082241728,35.63770992694292
mote,ML62,g133,36,0.229,0.229,0.23602754082241728,35.63770992694292
mote,ML62,g133,35,0.498,0.498,0.48453001755943126,35.63770992694292
mote,ML62,g133,35,0.497,0.497,0.48453001755943126,35.63770992694292
mote,ML62,g133,34,0.64,0.64,0.6152872538956532,35.63770992694292
mote,ML62,g133,34,0.638,0.638,0.6152872538956532,35.63770992694292
mote,ML62,g133,33,0.684,0.684,0.6490261177106375,35.63770992694292
mote,ML62,g133,33,0.599,0.599,0.6490261177106375,35.63770992694292
mote,ML62,g133,32,0.642,0.642,0.6556165189569135,35.63770992694292
mote,ML62,g133,32,0.671,0.671,0.6556165189569135,35.63770992694292
mote,ML62,g133,30,0.659,0.659,0.6569676104178505,35.63770992694292
mote,ML62,g133,30,0.62,0.62,0.6569676104178505,35.63770992694292
mote,ML29,g112,38,0.172,0.172,0.10913671133534775,35.83636683187622
mote,ML29,g112,38,0.125,0.125,0.10913671133534775,35.83636683187622
mote,ML29,g112,37,0.097,0.097,0.19515572295893407,35.83636683187622
mote,ML29,g112,37,0.206,0.206,0.19515572295893407,35.83636683187622
mote,ML29,g112,36,0.317,0.317,0.3149239369917386,35.83636683187622
mote,ML29,g112,36,0.388,0.388,0.3149239369917386,35.83636683187622
mote,ML29,g112,35,0.416,0.416,0.4436845017125113,35.83636683187622
mote,ML29,g112,35,0.352,0.352,0.4436845017125113,35.83636683187622
mote,ML29,g112,34,0.596,0.596,0.5472599507024629,35.83636683187622
mote,ML29,g112,34,0.604,0.604,0.5472599507024629,35.83636683187622
mote,ML29,g112,33,0.61,0.61,0.6119071306917265,35.83636683187622
mote,ML29,g112,33,0.602,0.602,0.6119071306917265,35.83636683187622
mote,ML29,g112,32,0.673,0.673,0.6456055240855183,35.83636683187622
mote,ML29,g112,32,0.633,0.633,0.6456055240855183,35.83636683187622
mote,ML29,g112,30,0.625,0.625,0.6680999589397141,35.83636683187622
mote,ML29,g112,30,0.677,0.677,0.6680999589397141,35.83636683187622
mote,ML3,g113,38,NA,0,0.06571962184100259,35.78759622738174
mote,ML3,g113,37,0.198,0.198,0.14893491693857167,35.78759622738174
mote,ML3,g113,37,0.198,0.198,0.14893491693857167,35.78759622738174
mote,ML3,g113,37,0.198,0.198,0.14893491693857167,35.78759622738174
mote,ML3,g113,37,0.198,0.198,0.14893491693857167,35.78759622738174
mote,ML3,g113,36,0.236,0.236,0.2902480934127351,35.78759622738174
mote,ML3,g113,36,0.28,0.28,0.2902480934127351,35.78759622738174
mote,ML3,g113,35,0.497,0.497,0.45021386823722903,35.78759622738174
mote,ML3,g113,35,0.431,0.431,0.45021386823722903,35.78759622738174
mote,ML3,g113,34,0.554,0.554,0.5632592891830692,35.78759622738174
mote,ML3,g113,34,0.545,0.545,0.5632592891830692,35.78759622738174
mote,ML3,g113,33,0.646,0.646,0.6181322185794174,35.78759622738174
mote,ML3,g113,33,0.627,0.627,0.6181322185794174,35.78759622738174
mote,ML3,g113,32,0.647,0.647,0.6394774282718303,35.78759622738174
mote,ML3,g113,32,0.645,0.645,0.6394774282718303,35.78759622738174
mote,ML3,g113,30,0.648,0.648,0.6492847260688671,35.78759622738174
mote,ML3,g113,30,0.62,0.62,0.6492847260688671,35.78759622738174
mote,ML84,g144,38,0.175,0.175,0.11054263863629848,35.707496806352765
mote,ML84,g144,38,0.186,0.186,0.11054263863629848,35.707496806352765
mote,ML84,g144,37,0.13,0.13,0.1924684324914272,35.707496806352765
mote,ML84,g144,37,0.23,0.23,0.1924684324914272,35.707496806352765
mote,ML84,g144,36,0.21,0.21,0.30646856996156513,35.707496806352765
mote,ML84,g144,36,0.358,0.358,0.30646856996156513,35.707496806352765
mote,ML84,g144,35,0.309,0.309,0.4326599497765963,35.707496806352765
mote,ML84,g144,34,0.601,0.601,0.5399536539843857,35.707496806352765
mote,ML84,g144,34,0.582,0.582,0.5399536539843857,35.707496806352765
mote,ML84,g144,33,0.696,0.696,0.6115997866986356,35.707496806352765
mote,ML84,g144,33,0.613,0.613,0.6115997866986356,35.707496806352765
mote,ML84,g144,32,0.704,0.704,0.6515232899799271,35.707496806352765
mote,ML84,g144,32,0.626,0.626,0.6515232899799271,35.707496806352765
mote,ML84,g144,30,0.627,0.627,0.6803435867349342,35.707496806352765
mote,ML84,g144,30,0.632,0.632,0.6803435867349342,35.707496806352765
mote,ML34,g115,38,0.376,0,0.09582791165973512,36.08142924045354
mote,ML34,g115,38,0.346,0,0.09582791165973512,36.08142924045354
mote,ML34,g115,38,0.376,0,0.09582791165973512,36.08142924045354
mote,ML34,g115,38,0.346,0,0.09582791165973512,36.08142924045354
mote,ML34,g115,37,0.269,0.269,0.19446346294636124,36.08142924045354
mote,ML34,g115,36,0.369,0.369,0.33756710811728813,36.08142924045354
mote,ML34,g115,36,0.468,0.468,0.33756710811728813,36.08142924045354
mote,ML34,g115,35,0.437,0.437,0.4793175640673681,36.08142924045354
mote,ML34,g115,35,0.368,0.368,0.4793175640673681,36.08142924045354
mote,ML34,g115,34,0.547,0.547,0.5736428334737111,36.08142924045354
mote,ML34,g115,34,0.554,0.554,0.5736428334737111,36.08142924045354
mote,ML34,g115,33,0.645,0.645,0.6201359699423019,36.08142924045354
mote,ML34,g115,33,0.645,0.645,0.6201359699423019,36.08142924045354
mote,ML34,g115,33,0.645,0.645,0.6201359699423019,36.08142924045354
mote,ML34,g115,33,0.645,0.645,0.6201359699423019,36.08142924045354
mote,ML34,g115,32,0.618,0.618,0.6393099839627601,36.08142924045354
mote,ML34,g115,32,0.686,0.686,0.6393099839627601,36.08142924045354
mote,ML34,g115,30,0.7,0.7,0.6490089407767289,36.08142924045354
mote,ML34,g115,30,0.602,0.602,0.6490089407767289,36.08142924045354
mote,ML80,g143,38,0.126,0.126,0.037725958549065054,35.596352328002915
mote,ML80,g143,38,0.107,0.107,0.037725958549065054,35.596352328002915
mote,ML80,g143,37,0.355,0,0.10529199155908159,35.596352328002915
mote,ML80,g143,36,0.222,0.222,0.2506545391739109,35.596352328002915
mote,ML80,g143,36,0.299,0.299,0.2506545391739109,35.596352328002915
mote,ML80,g143,35,0.435,0.435,0.44232099469908503,35.596352328002915
mote,ML80,g143,34,0.607,0.607,0.5761106269649532,35.596352328002915
mote,ML80,g143,34,0.583,0.583,0.5761106269649532,35.596352328002915
mote,ML80,g143,33,0.617,0.617,0.632194973074906,35.596352328002915
mote,ML80,g143,33,0.594,0.594,0.632194973074906,35.596352328002915
mote,ML80,g143,32,0.667,0.667,0.6500828914102714,35.596352328002915
mote,ML80,g143,32,0.68,0.68,0.6500828914102714,35.596352328002915
mote,ML80,g143,30,0.629,0.629,0.6564466966543216,35.596352328002915
mote,ML80,g143,30,0.661,0.661,0.6564466966543216,35.596352328002915
mote,ML58,g131,38,0.178,0.178,0.07497481891636888,35.64783571359901
mote,ML58,g131,37,0.147,0.147,0.1530391261567355,35.64783571359901
mote,ML58,g131,37,0.132,0.132,0.1530391261567355,35.64783571359901
mote,ML58,g131,36,0.238,0.238,0.27800450078116984,35.64783571359901
mote,ML58,g131,36,0.272,0.272,0.27800450078116984,35.64783571359901
mote,ML58,g131,35,0.413,0.413,0.4240602959422942,35.64783571359901
mote,ML58,g131,35,0.43,0.43,0.4240602959422942,35.64783571359901
mote,ML58,g131,34,0.552,0.552,0.5410465994378122,35.64783571359901
mote,ML58,g131,34,0.559,0.559,0.5410465994378122,35.64783571359901
mote,ML58,g131,33,0.574,0.574,0.6083435013827083,35.64783571359901
mote,ML58,g131,33,0.673,0.673,0.6083435013827083,35.64783571359901
mote,ML58,g131,32,0.646,0.646,0.6393657814274021,35.64783571359901
mote,ML58,g131,32,0.654,0.654,0.6393657814274021,35.64783571359901
mote,ML58,g131,30,0.613,0.613,0.6567109811337449,35.64783571359901
mote,ML58,g131,30,0.646,0.646,0.6567109811337449,35.64783571359901
mote,ML56,g129,38,0.375,0,0.05017681610580343,35.66886531824118
mote,ML56,g129,38,0.39,0,0.05017681610580343,35.66886531824118
mote,ML56,g129,38,0.375,0,0.05017681610580343,35.66886531824118
mote,ML56,g129,38,0.39,0,0.05017681610580343,35.66886531824118
mote,ML56,g129,36,0.318,0.318,0.27338720221642315,35.66886531824118
mote,ML56,g129,36,0.32,0.32,0.27338720221642315,35.66886531824118
mote,ML56,g129,35,0.453,0.453,0.45361791059483536,35.66886531824118
mote,ML56,g129,35,0.391,0.391,0.45361791059483536,35.66886531824118
mote,ML56,g129,34,0.557,0.557,0.5808807286369697,35.66886531824118
mote,ML56,g129,34,0.568,0.568,0.5808807286369697,35.66886531824118
mote,ML56,g129,33,0.65,0.65,0.638524350313798,35.66886531824118
mote,ML56,g129,33,0.692,0.692,0.638524350313798,35.66886531824118
mote,ML56,g129,32,0.679,0.679,0.6588560484339036,35.66886531824118
mote,ML56,g129,32,0.65,0.65,0.6588560484339036,35.66886531824118
mote,ML56,g129,30,0.682,0.682,0.6670635506773499,35.66886531824118
mote,ML56,g129,30,0.624,0.624,0.6670635506773499,35.66886531824118
mote,ML4,g118,38,0.21,0.21,0.13487763287681534,36.06412322241339
mote,ML4,g118,38,0.211,0.211,0.13487763287681534,36.06412322241339
mote,ML4,g118,37,0.262,0.262,0.23099853928343383,36.06412322241339
mote,ML4,g118,37,0.144,0.144,0.23099853928343383,36.06412322241339
mote,ML4,g118,36,0.331,0.331,0.355973906409253,36.06412322241339
mote,ML4,g118,36,0.262,0.262,0.355973906409253,36.06412322241339
mote,ML4,g118,35,0.5,0.5,0.4819273270658744,36.06412322241339
mote,ML4,g118,35,0.497,0.497,0.4819273270658744,36.06412322241339
mote,ML4,g118,34,0.632,0.632,0.5788355981223546,36.06412322241339
mote,ML4,g118,34,0.575,0.575,0.5788355981223546,36.06412322241339
mote,ML4,g118,33,0.689,0.689,0.6382448739868031,36.06412322241339
mote,ML4,g118,33,0.686,0.686,0.6382448739868031,36.06412322241339
mote,ML4,g118,32,0.645,0.645,0.6693130263868183,36.06412322241339
mote,ML4,g118,32,0.624,0.624,0.6693130263868183,36.06412322241339
mote,ML4,g118,30,0.683,0.683,0.6905176112011747,36.06412322241339
mote,ML4,g118,30,0.651,0.651,0.6905176112011747,36.06412322241339
mote,ML7,g135,38,0.166,0.166,9.154981489328435e-4,35.48549507197534
mote,ML7,g135,37,0.123,0.123,0.01153688124438374,35.48549507197534
mote,ML7,g135,37,0.046,0.046,0.01153688124438374,35.48549507197534
mote,ML7,g135,36,0.566,0,0.12891865987488757,35.48549507197534
mote,ML7,g135,35,0.56,0.56,0.5045787857977885,35.48549507197534
mote,ML7,g135,35,0.571,0.571,0.5045787857977885,35.48549507197534
mote,ML7,g135,34,0.552,0.552,0.6291669613588547,35.48549507197534
mote,ML7,g135,34,0.555,0.555,0.6291669613588547,35.48549507197534
mote,ML7,g135,33,0.654,0.654,0.6390832894932562,35.48549507197534
mote,ML7,g135,33,0.642,0.642,0.6390832894932562,35.48549507197534
mote,ML7,g135,32,0.66,0.66,0.6396664225044464,35.48549507197534
mote,ML7,g135,32,0.712,0.712,0.6396664225044464,35.48549507197534
mote,ML7,g135,30,0.602,0.602,0.639698829434732,35.48549507197534
mote,ML7,g135,30,0.644,0.644,0.639698829434732,35.48549507197534
mote,ML38,g117,38,0.136,0.136,0.004628270334335137,35.95885094132453
mote,ML38,g117,38,0.139,0.139,0.004628270334335137,35.95885094132453
mote,ML38,g117,37,0.317,0,0.04655886083205956,35.95885094132453
mote,ML38,g117,36,0.309,0.309,0.30334775265299774,35.95885094132453
mote,ML38,g117,36,0.28,0.28,0.30334775265299774,35.95885094132453
mote,ML38,g117,35,0.641,0.641,0.5865113680220241,35.95885094132453
mote,ML38,g117,35,0.621,0.621,0.5865113680220241,35.95885094132453
mote,ML38,g117,34,0.632,0.632,0.6349375292687847,35.95885094132453
mote,ML38,g117,34,0.606,0.606,0.6349375292687847,35.95885094132453
mote,ML38,g117,33,0.632,0.632,0.6389447842115412,35.95885094132453
mote,ML38,g117,33,0.63,0.63,0.6389447842115412,35.95885094132453
mote,ML38,g117,32,0.684,0.684,0.639228436756796,35.95885094132453
mote,ML38,g117,32,0.574,0.574,0.639228436756796,35.95885094132453
mote,ML38,g117,30,0.676,0.676,0.6392479090576856,35.95885094132453
mote,ML38,g117,30,0.601,0.601,0.6392479090576856,35.95885094132453
mote,ML57,g130,38,0.375,0,0.006192289269904424,35.53461385040941
mote,ML57,g130,37,0.39,0,0.0372821135822676,35.53461385040941
mote,ML57,g130,36,0.145,0.145,0.18719043140606148,35.53461385040941
mote,ML57,g130,36,0.249,0.249,0.18719043140606148,35.53461385040941
mote,ML57,g130,35,0.47,0.47,0.479614748141391,35.53461385040941
mote,ML57,g130,35,0.482,0.482,0.479614748141391,35.53461385040941
mote,ML57,g130,34,0.679,0.679,0.6184948679940814,35.53461385040941
mote,ML57,g130,34,0.534,0.534,0.6184948679940814,35.53461385040941
mote,ML57,g130,33,0.695,0.695,0.6438177197107502,35.53461385040941
mote,ML57,g130,33,0.68,0.68,0.6438177197107502,35.53461385040941
mote,ML57,g130,32,0.572,0.572,0.6472075566657383,35.53461385040941
mote,ML57,g130,32,0.652,0.652,0.6472075566657383,35.53461385040941
mote,ML57,g130,30,0.655,0.655,0.6476628026138941,35.53461385040941
mote,ML57,g130,30,0.651,0.651,0.6476628026138941,35.53461385040941
mote,ML41,g119,38,0.09,0.09,0.0711036566991739,35.695602169259324
mote,ML41,g119,38,0.009,0.009,0.0711036566991739,35.695602169259324
mote,ML41,g119,37,0.199,0.199,0.1514387251813442,35.695602169259324
mote,ML41,g119,36,0.28,0.28,0.28355808800245336,35.695602169259324
mote,ML41,g119,36,0.288,0.288,0.28355808800245336,35.695602169259324
mote,ML41,g119,35,0.409,0.409,0.4369635095710881,35.695602169259324
mote,ML41,g119,34,0.53,0.53,0.5546180702057367,35.695602169259324
mote,ML41,g119,34,0.569,0.569,0.5546180702057367,35.695602169259324
mote,ML41,g119,33,0.659,0.659,0.6181131464358934,35.695602169259324
mote,ML41,g119,33,0.637,0.637,0.6181131464358934,35.695602169259324
mote,ML41,g119,32,0.626,0.626,0.6454989489258163,35.695602169259324
mote,ML41,g119,32,0.647,0.647,0.6454989489258163,35.695602169259324
mote,ML41,g119,30,0.659,0.659,0.6596517452381103,35.695602169259324
mote,ML41,g119,30,0.642,0.642,0.6596517452381103,35.695602169259324
mote,ML54,g127,35,0.367,0.367,0.40648340825622475,35.48617312624157
mote,ML54,g127,35,0.439,0.439,0.40648340825622475,35.48617312624157
mote,ML54,g127,36,0.309,0.309,0.2967481247625901,35.48617312624157
mote,ML54,g127,36,0.287,0.287,0.2967481247625901,35.48617312624157
mote,ML54,g127,37,0.26,0.26,0.19955716668995938,35.48617312624157
mote,ML54,g127,37,0.164,0.164,0.19955716668995938,35.48617312624157
mote,ML54,g127,38,0.097,0.097,0.12617861239707046,35.48617312624157
mote,ML54,g127,34,0.383,0.383,0.5090958144840175,35.48617312624157
mote,ML54,g127,34,0.603,0.603,0.5090958144840175,35.48617312624157
mote,ML54,g127,33,0.617,0.617,0.5886632241182349,35.48617312624157
mote,ML54,g127,33,0.637,0.637,0.5886632241182349,35.48617312624157
mote,ML54,g127,32,0.63,0.63,0.6413292663657929,35.48617312624157
mote,ML54,g127,32,0.612,0.612,0.6413292663657929,35.48617312624157
mote,ML54,g127,30,0.694,0.694,0.6890852529429287,35.48617312624157
mote,ML54,g127,30,0.69,0.69,0.6890852529429287,35.48617312624157
mote,ML6,g132,35,0.395,0.395,0.4339422322474987,35.70230425056331
mote,ML6,g132,35,0.566,0.566,0.4339422322474987,35.70230425056331
mote,ML6,g132,36,0.249,0.249,0.27554714714720335,35.70230425056331
mote,ML6,g132,36,0.174,0.174,0.27554714714720335,35.70230425056331
mote,ML6,g132,37,0.267,0.267,0.14060575934584096,35.70230425056331
mote,ML6,g132,37,0.366,0,0.14060575934584096,35.70230425056331
mote,ML6,g132,38,0.199,0.199,0.06236602551177315,35.70230425056331
mote,ML6,g132,34,0.571,0.571,0.5511783998017448,35.70230425056331
mote,ML6,g132,34,0.56,0.56,0.5511783998017448,35.70230425056331
mote,ML6,g132,33,0.501,0.501,0.6104522219615802,35.70230425056331
mote,ML6,g132,33,0.68,0.68,0.6104522219615802,35.70230425056331
mote,ML6,g132,32,0.648,0.648,0.6342200386325622,35.70230425056331
mote,ML6,g132,32,0.608,0.608,0.6342200386325622,35.70230425056331
mote,ML6,g132,30,0.66,0.66,0.6454554350481508,35.70230425056331
mote,ML6,g132,30,0.638,0.638,0.6454554350481508,35.70230425056331
mote,ML76,g138,35,0.338,0.338,0.3769417338171088,35.26706967029026
mote,ML76,g138,35,0.418,0.418,0.3769417338171088,35.26706967029026
mote,ML76,g138,36,0.235,0.235,0.23324693152770049,35.26706967029026
mote,ML76,g138,37,0.303,0,0.12431404609623858,35.26706967029026
mote,ML76,g138,37,0.169,0.169,0.12431404609623858,35.26706967029026
mote,ML76,g138,38,0.103,0.103,0.06064892194629891,35.26706967029026
mote,ML76,g138,38,0.133,0.133,0.06064892194629891,35.26706967029026
mote,ML76,g138,34,0.508,0.508,0.5105784096315654,35.26706967029026
mote,ML76,g138,34,0.515,0.515,0.5105784096315654,35.26706967029026
mote,ML76,g138,33,0.568,0.568,0.5984920162535566,35.26706967029026
mote,ML76,g138,33,0.631,0.631,0.5984920162535566,35.26706967029026
mote,ML76,g138,32,0.668,0.668,0.6431726748507542,35.26706967029026
mote,ML76,g138,32,0.648,0.648,0.6431726748507542,35.26706967029026
mote,ML76,g138,30,0.685,0.685,0.6702693031823186,35.26706967029026
mote,ML76,g138,30,0.625,0.625,0.6702693031823186,35.26706967029026
mote,ML44,g120,35,0.452,0.452,0.4086940887447137,35.53861150069991
mote,ML44,g120,35,0.463,0.463,0.4086940887447137,35.53861150069991
mote,ML44,g120,36,0.167,0.167,0.27458140794562774,35.53861150069991
mote,ML44,g120,36,0.305,0,0.27458140794562774,35.53861150069991
mote,ML44,g120,37,0.221,0.221,0.1607798181161569,35.53861150069991
mote,ML44,g120,37,0.258,0.258,0.1607798181161569,35.53861150069991
mote,ML44,g120,38,0.148,0.148,0.085719781135140255,35.53861150069991
mote,ML44,g120,38,0.197,0.197,0.085719781135140255,35.53861150069991
mote,ML44,g120,34,0.605,0.605,0.5250016108311375,35.53861150069991
