"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"640",1626595,2020-10-13,20:40:26,"F",12793,"268",645,0,"0.584","0.0"
"641",1632665,2020-10-13,20:40:32,"F",12794,"262",538,0,"0.513","0.0"
"642",1637485,2020-10-13,20:40:37,"F",12795,"225",368,0,"0.389","0.0"
"643",1643555,2020-10-13,20:40:43,"F",12796,"203",455,0,"0.554","0.0"
"644",1649095,2020-10-13,20:40:49,"F",12797,"349",740,0,"0.528","0.0"
"645",1681135,2020-10-13,20:41:21,"F",12798,"193",533,0,"0.638","0.0"
"646",1686755,2020-10-13,20:41:26,"F",12799,"199",505,0,"0.606","0.0"
"647",1705235,2020-10-13,20:41:45,"F",12800,"227",438,0,"0.482","0.0"
"648",1711335,2020-10-13,20:41:51,"F",12801,"295",584,0,"0.495","0.0"
"649",1720575,2020-10-13,20:42:00,"F",12802,"223",512,0,"0.564","0.0"
"650",1724485,2020-10-13,20:42:04,"F",12803,"208",496,0,"0.581","0.0"
"651",1735365,2020-10-13,20:42:15,"F",12804,"207",471,0,"0.561","0.0"
"652",1746915,2020-10-13,20:42:26,"F",12805,"194",431,0,"0.550","0.0"
"653",1761465,2020-10-13,20:42:41,"F",12806,"275",615,0,"0.553","0.0"
"654",1778455,2020-10-13,20:42:58,"F",12807,"167",376,0,"0.556","0.0"
"655",1784055,2020-10-13,20:43:04,"F",12808,"277",630,0,"0.560","0.0"
"656",1795115,2020-10-13,20:43:15,"F",12809,"252",589,0,"0.572","0.0"
"657",1928005,2020-10-13,20:45:28,"C",NA,"File Nr. 507 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"658",1942465,2020-10-13,20:45:42,"F",12810,"365",1022,0,"0.643","0.0"
"659",1952705,2020-10-13,20:45:52,"F",12811,"208",577,0,"0.640","0.0"
"660",1956025,2020-10-13,20:45:56,"F",12812,"266",779,0,"0.659","0.0"
"661",1962815,2020-10-13,20:46:02,"F",12813,"310",856,0,"0.638","0.0"
"662",1966545,2020-10-13,20:46:06,"F",12814,"247",710,0,"0.652","0.0"
"663",1977315,2020-10-13,20:46:17,"F",12815,"170",715,0,"0.762","0.0"
"664",1982715,2020-10-13,20:46:22,"F",12816,"202",556,0,"0.637","0.0"
"665",1990835,2020-10-13,20:46:30,"F",12817,"222",647,0,"0.657","0.0"
"666",1996535,2020-10-13,20:46:36,"F",12818,"175",485,0,"0.639","0.0"
"667",2002045,2020-10-13,20:46:42,"F",12819,"321",1079,0,"0.703","0.0"
"668",2006185,2020-10-13,20:46:46,"F",12820,"332",986,0,"0.663","0.0"
"669",2011075,2020-10-13,20:46:51,"F",12821,"391",933,0,"0.581","0.0"
"670",2026775,2020-10-13,20:47:06,"F",12822,"229",575,0,"0.602","0.0"
"671",2036635,2020-10-13,20:47:16,"F",12823,"123",464,0,"0.735","0.0"
"672",2042215,2020-10-13,20:47:22,"F",12824,"229",508,0,"0.549","0.0"
"673",2065525,2020-10-13,20:47:45,"F",12825,"272",695,0,"0.609","0.0"
"674",2071945,2020-10-13,20:47:51,"F",12826,"261",705,0,"0.630","0.0"
"675",2083315,2020-10-13,20:48:03,"F",12827,"268",851,0,"0.685","0.0"
"676",2093875,2020-10-13,20:48:13,"F",12828,"152",451,0,"0.663","0.0"
"677",2101525,2020-10-13,20:48:21,"F",12829,"126",911,0,"0.862","0.0"
"678",2106645,2020-10-13,20:48:26,"F",12830,"215",622,0,"0.654","0.0"
"679",2115525,2020-10-13,20:48:35,"F",12831,"342",989,0,"0.654","0.0"
"680",2127775,2020-10-13,20:48:47,"F",12832,"287",824,0,"0.652","0.0"
"681",2132795,2020-10-13,20:48:52,"F",12833,"170",402,0,"0.577","0.0"
"682",2150675,2020-10-13,20:49:10,"F",12834,"242",782,0,"0.691","0.0"
"683",2153295,2020-10-13,20:49:13,"F",12835,"375",843,0,"0.555","0.0"
"684",2173685,2020-10-13,20:49:33,"F",12836,"220",499,0,"0.559","0.0"
"685",2178375,2020-10-13,20:49:38,"F",12837,"226",516,0,"0.562","0.0"
"686",2189575,2020-10-13,20:49:49,"F",12838,"236",788,0,"0.701","0.0"
"687",2194385,2020-10-13,20:49:54,"F",12839,"234",685,0,"0.658","0.0"
"688",2206315,2020-10-13,20:50:06,"F",12840,"198",672,0,"0.705","0.0"
"689",2214175,2020-10-13,20:50:14,"F",12841,"246",619,0,"0.603","0.0"
"690",2221855,2020-10-13,20:50:21,"F",12842,"163",445,0,"0.634","0.0"
"691",2230025,2020-10-13,20:50:30,"F",12843,"222",595,0,"0.627","0.0"
"692",2249165,2020-10-13,20:50:49,"F",12844,"191",513,0,"0.628","0.0"
"693",2262145,2020-10-13,20:51:02,"F",12845,"193",781,0,"0.753","0.0"
"694",2272125,2020-10-13,20:51:12,"F",12846,"205",638,0,"0.679","0.0"
"695",2277065,2020-10-13,20:51:17,"F",12847,"242",698,0,"0.653","0.0"
"696",2286535,2020-10-13,20:51:26,"F",12848,"297",841,0,"0.647","0.0"
"697",2290355,2020-10-13,20:51:30,"F",12849,"246",657,0,"0.626","0.0"
"698",2299745,2020-10-13,20:51:39,"F",12850,"301",849,0,"0.645","0.0"
"699",2306645,2020-10-13,20:51:46,"F",12851,"259",692,0,"0.626","0.0"
"700",2315885,2020-10-13,20:51:55,"F",12852,"154",391,0,"0.606","0.0"
"701",2332255,2020-10-13,20:52:12,"F",12853,"147",576,0,"0.745","0.0"
"702",2339485,2020-10-13,20:52:19,"F",12854,"135",292,0,"0.538","0.0"
"703",2346195,2020-10-13,20:52:26,"F",12855,"230",679,0,"0.661","0.0"
"704",2363415,2020-10-13,20:52:43,"F",12856,"237",793,0,"0.701","0.0"
"705",2372985,2020-10-13,20:52:52,"F",12857,"228",690,0,"0.670","0.0"
"706",2381025,2020-10-13,20:53:01,"F",12858,"281",786,0,"0.642","0.0"
"707",2395255,2020-10-13,20:53:15,"F",12859,"220",605,0,"0.636","0.0"
"708",2414345,2020-10-13,20:53:34,"F",12860,"118",352,0,"0.665","0.0"
"709",2421355,2020-10-13,20:53:41,"F",12861,"212",756,0,"0.720","0.0"
"710",2428195,2020-10-13,20:53:48,"F",12862,"236",721,0,"0.673","0.0"
"711",2435025,2020-10-13,20:53:55,"F",12863,"241",573,0,"0.579","0.0"
"712",2463005,2020-10-13,20:54:23,"C",NA,"File Nr. 508 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"713",2540175,2020-10-13,20:55:40,"F",12864,"10",14,0,"-","-"
"714",2546215,2020-10-13,20:55:46,"F",12865,"14",19,0,"-","-"
"715",2552785,2020-10-13,20:55:52,"F",12866,"10",21,0,"-","-"
"716",2557735,2020-10-13,20:55:57,"F",12867,"8",15,0,"-","-"
"717",2563985,2020-10-13,20:56:03,"F",12868,"4",25,0,"-","-"
"718",2568565,2020-10-13,20:56:08,"F",12869,"3",20,0,"-","-"
"719",2577235,2020-10-13,20:56:17,"F",12870,"11",18,0,"-","-"
"720",2587755,2020-10-13,20:56:27,"F",12871,"11",17,0,"-","-"
"721",2594165,2020-10-13,20:56:34,"F",12872,"4",24,0,"-","-"
"722",2605705,2020-10-13,20:56:45,"F",12873,"7",14,0,"-","-"
"723",2611725,2020-10-13,20:56:51,"F",12874,"9",21,0,"-","-"
"724",2618345,2020-10-13,20:56:58,"F",12875,"9",16,0,"-","-"
"725",2625675,2020-10-13,20:57:05,"F",12876,"12",17,0,"-","-"
"726",2639855,2020-10-13,20:57:19,"F",12877,"13",17,0,"-","-"
"727",2647205,2020-10-13,20:57:27,"F",12878,"10",20,0,"-","-"
"728",2655125,2020-10-13,20:57:35,"F",12879,"8",21,0,"-","-"
"729",2663365,2020-10-13,20:57:43,"F",12880,"13",17,0,"-","-"
"730",2669675,2020-10-13,20:57:49,"F",12881,"12",16,0,"-","-"
"731",2766335,2020-10-13,20:59:26,"F",12882,"9",24,0,"-","-"
"732",2772675,2020-10-13,20:59:32,"F",12883,"9",20,0,"-","-"
"733",2778405,2020-10-13,20:59:38,"F",12884,"9",21,0,"-","-"
"734",2789295,2020-10-13,20:59:49,"F",12885,"13",21,0,"-","-"
"735",2813005,2020-10-13,21:00:13,"C",NA,"File Nr. 509 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"736",2852675,2020-10-13,21:00:52,"F",12886,"348",964,0,"0.639","0.0"
"737",2858965,2020-10-13,21:00:58,"F",12887,"342",890,0,"0.616","0.0"
"738",2866025,2020-10-13,21:01:06,"F",12888,"237",662,0,"0.642","0.0"
"739",2872585,2020-10-13,21:01:12,"F",12889,"222",633,0,"0.649","0.0"
"740",2877555,2020-10-13,21:01:17,"F",12890,"242",714,0,"0.661","0.0"
"741",2890485,2020-10-13,21:01:30,"F",12891,"206",592,0,"0.652","0.0"
"742",2898125,2020-10-13,21:01:38,"F",12892,"311",774,0,"0.598","0.0"
"743",2902835,2020-10-13,21:01:42,"F",12893,"284",715,0,"0.603","0.0"
"744",2908415,2020-10-13,21:01:48,"F",12894,"241",561,0,"0.570","0.0"
"745",2914525,2020-10-13,21:01:54,"F",12895,"216",528,0,"0.591","0.0"
"746",2926975,2020-10-13,21:02:06,"F",12896,"217",605,0,"0.641","0.0"
"747",2932695,2020-10-13,21:02:12,"F",12897,"251",759,0,"0.669","0.0"
"748",2938385,2020-10-13,21:02:18,"F",12898,"206",614,0,"0.664","0.0"
"749",2942835,2020-10-13,21:02:22,"F",12899,"250",652,0,"0.617","0.0"
"750",2950975,2020-10-13,21:02:30,"F",12900,"198",547,0,"0.638","0.0"
"751",2954865,2020-10-13,21:02:34,"F",12901,"257",694,0,"0.630","0.0"
"752",2961595,2020-10-13,21:02:41,"F",12902,"240",664,0,"0.639","0.0"
"753",2965875,2020-10-13,21:02:45,"F",12903,"327",851,0,"0.616","0.0"
"754",2975375,2020-10-13,21:02:55,"F",12904,"253",698,0,"0.638","0.0"
"755",2980905,2020-10-13,21:03:00,"F",12905,"254",718,0,"0.646","0.0"
"756",2994915,2020-10-13,21:03:14,"F",12906,"168",483,0,"0.652","0.0"
"757",2999145,2020-10-13,21:03:19,"F",12907,"181",639,0,"0.717","0.0"
"758",3003935,2020-10-13,21:03:23,"F",12908,"196",464,0,"0.578","0.0"
"759",3019075,2020-10-13,21:03:39,"F",12909,"261",706,0,"0.630","0.0"
"760",3027195,2020-10-13,21:03:47,"F",12910,"196",504,0,"0.611","0.0"
"761",3038655,2020-10-13,21:03:58,"F",12911,"177",511,0,"0.654","0.0"
"762",3042645,2020-10-13,21:04:02,"F",12912,"278",843,0,"0.670","0.0"
"763",3048105,2020-10-13,21:04:08,"F",12913,"247",774,0,"0.681","0.0"
"764",3052535,2020-10-13,21:04:12,"F",12914,"228",697,0,"0.673","0.0"
"765",3061695,2020-10-13,21:04:21,"F",12915,"209",531,0,"0.606","0.0"
"766",3065405,2020-10-13,21:04:25,"F",12916,"215",556,0,"0.613","0.0"
"767",3071355,2020-10-13,21:04:31,"F",12917,"218",570,0,"0.618","0.0"
"768",3079735,2020-10-13,21:04:39,"F",12918,"206",495,0,"0.584","0.0"
"769",3087935,2020-10-13,21:04:47,"F",12919,"249",679,0,"0.633","0.0"
"770",3098395,2020-10-13,21:04:58,"F",12920,"155",423,0,"0.634","0.0"
"771",3109535,2020-10-13,21:05:09,"F",12921,"195",470,0,"0.585","0.0"
"772",3116275,2020-10-13,21:05:16,"F",12922,"183",543,0,"0.663","0.0"
"773",3123885,2020-10-13,21:05:23,"F",12923,"192",538,0,"0.643","0.0"
"774",3128845,2020-10-13,21:05:28,"F",12924,"225",610,0,"0.631","0.0"
"775",3139275,2020-10-13,21:05:39,"F",12925,"204",577,0,"0.646","0.0"
"776",3144905,2020-10-13,21:05:44,"F",12926,"244",703,0,"0.653","0.0"
"777",3154175,2020-10-13,21:05:54,"F",12927,"222",665,0,"0.666","0.0"
"778",3161695,2020-10-13,21:06:01,"F",12928,"196",632,0,"0.690","0.0"
"779",3172585,2020-10-13,21:06:12,"F",12929,"188",489,0,"0.616","0.0"
"780",3201025,2020-10-13,21:06:41,"F",12930,"266",921,0,"0.711","0.0"
"781",3279005,2020-10-13,21:07:59,"C",NA,"File Nr. 510 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"782",3280005,2020-10-13,21:08:00,"C",NA,"File Nr. 511 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"783",3475425,2020-10-13,21:11:15,"F",12931,"227",700,0,"0.676","0.0"
"784",3482595,2020-10-13,21:11:22,"F",12932,"222",624,0,"0.644","0.0"
"785",3495185,2020-10-13,21:11:35,"F",12933,"186",435,0,"0.572","0.0"
"786",3500655,2020-10-13,21:11:40,"F",12934,"220",516,0,"0.574","0.0"
"787",3508585,2020-10-13,21:11:48,"F",12935,"160",416,0,"0.615","0.0"
"788",3513325,2020-10-13,21:11:53,"F",12936,"221",610,0,"0.638","0.0"
"789",3519305,2020-10-13,21:11:59,"F",12937,"208",598,0,"0.652","0.0"
"790",3523695,2020-10-13,21:12:03,"F",12938,"278",716,0,"0.612","0.0"
"791",3528175,2020-10-13,21:12:08,"F",12939,"283",933,0,"0.697","0.0"
"792",3534295,2020-10-13,21:12:14,"F",12940,"325",834,0,"0.610","0.0"
"793",3548035,2020-10-13,21:12:28,"F",12941,"270",769,0,"0.649","0.0"
"794",3554445,2020-10-13,21:12:34,"F",12942,"279",730,0,"0.618","0.0"
"795",3559395,2020-10-13,21:12:39,"F",12943,"226",594,0,"0.620","0.0"
"796",3563975,2020-10-13,21:12:43,"F",12944,"223",564,0,"0.605","0.0"
"797",3571675,2020-10-13,21:12:51,"F",12945,"207",614,0,"0.663","0.0"
"798",3579855,2020-10-13,21:12:59,"F",12946,"265",803,0,"0.670","0.0"
"799",3589085,2020-10-13,21:13:09,"F",12947,"274",734,0,"0.627","0.0"
"800",3600535,2020-10-13,21:13:20,"F",12948,"200",518,0,"0.614","0.0"
"801",3607125,2020-10-13,21:13:27,"F",12949,"240",694,0,"0.654","0.0"
"802",3622865,2020-10-13,21:13:42,"F",12950,"219",623,0,"0.648","0.0"
"803",3628465,2020-10-13,21:13:48,"F",12951,"218",622,0,"0.650","0.0"
"804",3632025,2020-10-13,21:13:52,"F",12952,"253",734,0,"0.655","0.0"
"805",3637475,2020-10-13,21:13:57,"F",12953,"254",736,0,"0.655","0.0"
"806",3642525,2020-10-13,21:14:02,"F",12954,"228",708,0,"0.678","0.0"
"807",3646685,2020-10-13,21:14:06,"F",12955,"309",666,0,"0.536","0.0"
"808",3678255,2020-10-13,21:14:38,"F",12956,"291",868,0,"0.665","0.0"
"809",3694435,2020-10-13,21:14:54,"F",12957,"365",1019,0,"0.642","0.0"
"810",3699925,2020-10-13,21:14:59,"F",12958,"270",665,0,"0.594","0.0"
"811",3704885,2020-10-13,21:15:04,"F",12959,"214",569,0,"0.624","0.0"
"812",3712075,2020-10-13,21:15:12,"F",12960,"218",595,0,"0.634","0.0"
"813",3721335,2020-10-13,21:15:21,"F",12961,"208",721,0,"0.712","0.0"
"814",3725565,2020-10-13,21:15:25,"F",12962,"306",848,0,"0.639","0.0"
"815",3743485,2020-10-13,21:15:43,"F",12963,"141",491,0,"0.713","0.0"
"816",3752595,2020-10-13,21:15:52,"F",12964,"194",543,0,"0.643","0.0"
"817",3768995,2020-10-13,21:16:08,"F",12965,"167",400,0,"0.583","0.0"
"818",3785745,2020-10-13,21:16:25,"F",12966,"226",801,0,"0.718","0.0"
"819",3790545,2020-10-13,21:16:30,"F",12967,"240",759,0,"0.684","0.0"
"820",3797965,2020-10-13,21:16:37,"F",12968,"243",685,0,"0.645","0.0"
"821",3804775,2020-10-13,21:16:44,"F",12969,"244",611,0,"0.601","0.0"
"822",3811545,2020-10-13,21:16:51,"F",12970,"249",786,0,"0.683","0.0"
"823",3818315,2020-10-13,21:16:58,"F",12971,"230",618,0,"0.628","0.0"
"824",3826095,2020-10-13,21:17:06,"F",12972,"188",497,0,"0.622","0.0"
"825",3836035,2020-10-13,21:17:16,"F",12973,"179",646,0,"0.723","0.0"
"826",3846315,2020-10-13,21:17:26,"F",12974,"167",497,0,"0.664","0.0"
"827",3855215,2020-10-13,21:17:35,"F",12975,"206",551,0,"0.626","0.0"
"828",3864125,2020-10-13,21:17:44,"F",12976,"190",517,0,"0.632","0.0"
"829",3876235,2020-10-13,21:17:56,"F",12977,"207",609,0,"0.660","0.0"
"830",3906005,2020-10-13,21:18:26,"C",NA,"File Nr. 512 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"831",3937115,2020-10-13,21:18:57,"F",12978,"334",949,0,"0.648","0.0"
"832",3947735,2020-10-13,21:19:07,"F",12979,"206",580,0,"0.645","0.0"
"833",3954495,2020-10-13,21:19:14,"F",12980,"243",673,0,"0.639","0.0"
"834",3958625,2020-10-13,21:19:18,"F",12981,"237",533,0,"0.555","0.0"
"835",3970255,2020-10-13,21:19:30,"F",12982,"210",545,0,"0.615","0.0"
"836",3984045,2020-10-13,21:19:44,"F",12983,"279",713,0,"0.609","0.0"
"837",3988445,2020-10-13,21:19:48,"F",12984,"301",842,0,"0.643","0.0"
"838",3997785,2020-10-13,21:19:57,"F",12985,"326",778,0,"0.581","0.0"
"839",4005325,2020-10-13,21:20:05,"F",12986,"225",669,0,"0.664","0.0"
"840",4011665,2020-10-13,21:20:11,"F",12987,"209",523,0,"0.600","0.0"
"841",4084855,2020-10-13,21:21:24,"F",12988,"215",547,0,"0.607","0.0"
"842",4090315,2020-10-13,21:21:30,"F",12989,"225",576,0,"0.609","0.0"
"843",4094285,2020-10-13,21:21:34,"F",12990,"232",673,0,"0.655","0.0"
"844",4097865,2020-10-13,21:21:37,"F",12991,"231",648,0,"0.644","0.0"
"845",4104225,2020-10-13,21:21:44,"F",12992,"256",624,0,"0.590","0.0"
"846",4108335,2020-10-13,21:21:48,"F",12993,"224",394,0,"0.431","0.0"
"847",4113055,2020-10-13,21:21:53,"F",12994,"228",583,0,"0.609","0.0"
"848",4117115,2020-10-13,21:21:57,"F",12995,"215",590,0,"0.636","0.0"
"849",4125335,2020-10-13,21:22:05,"F",12996,"219",556,0,"0.606","0.0"
"850",4131465,2020-10-13,21:22:11,"F",12997,"236",629,0,"0.625","0.0"
"851",4138955,2020-10-13,21:22:18,"F",12998,"199",565,0,"0.648","0.0"
"852",4142045,2020-10-13,21:22:22,"F",12999,"194",559,0,"0.653","0.0"
"853",4149625,2020-10-13,21:22:29,"F",13000,"242",658,0,"0.632","0.0"
"854",4158575,2020-10-13,21:22:38,"F",13001,"309",773,0,"0.600","0.0"
"855",4165475,2020-10-13,21:22:45,"F",13002,"177",782,0,"0.774","0.0"
"856",4174745,2020-10-13,21:22:54,"F",13003,"209",502,0,"0.584","0.0"
"857",4247875,2020-10-13,21:24:07,"F",13004,"227",585,0,"0.612","0.0"
"858",4251185,2020-10-13,21:24:11,"F",13005,"307",706,0,"0.565","0.0"
"859",4269455,2020-10-13,21:24:29,"F",13006,"203",465,0,"0.563","0.0"
"860",4272795,2020-10-13,21:24:32,"F",13007,"217",490,0,"0.557","0.0"
"861",4277445,2020-10-13,21:24:37,"F",13008,"242",640,0,"0.622","0.0"
"862",4281315,2020-10-13,21:24:41,"F",13009,"194",522,0,"0.628","0.0"
"863",4292525,2020-10-13,21:24:52,"F",13010,"161",426,0,"0.622","0.0"
"864",4296705,2020-10-13,21:24:56,"F",13011,"185",556,0,"0.667","0.0"
"865",4302055,2020-10-13,21:25:02,"F",13012,"287",707,0,"0.594","0.0"
"866",4313075,2020-10-13,21:25:13,"F",13013,"230",657,0,"0.650","0.0"
"867",4319215,2020-10-13,21:25:19,"F",13014,"272",674,0,"0.596","0.0"
"868",4324385,2020-10-13,21:25:24,"F",13015,"230",593,0,"0.612","0.0"
"869",4344665,2020-10-13,21:25:44,"F",13016,"191",540,0,"0.646","0.0"
"870",4350065,2020-10-13,21:25:50,"F",13017,"167",469,0,"0.644","0.0"
"871",4357975,2020-10-13,21:25:57,"F",13018,"223",604,0,"0.631","0.0"
"872",4361025,2020-10-13,21:26:01,"F",13019,"186",470,0,"0.604","0.0"
"873",4366885,2020-10-13,21:26:06,"F",13020,"240",598,0,"0.599","0.0"
"874",4370995,2020-10-13,21:26:10,"F",13021,"202",576,0,"0.649","0.0"
"875",4400735,2020-10-13,21:26:40,"F",13022,"249",717,0,"0.653","0.0"
"876",4408335,2020-10-13,21:26:48,"F",13023,"172",604,0,"0.715","0.0"
"877",4421845,2020-10-13,21:27:01,"F",13024,"167",458,0,"0.635","0.0"
"878",4430045,2020-10-13,21:27:10,"F",13025,"181",497,0,"0.636","0.0"
"879",4443135,2020-10-13,21:27:23,"F",13026,"299",879,0,"0.660","0.0"
"880",4449575,2020-10-13,21:27:29,"F",13027,"346",850,0,"0.593","0.0"
"881",4452245,2020-10-13,21:27:32,"F",13028,"297",722,0,"0.589","0.0"
"882",4461245,2020-10-13,21:27:41,"F",13029,"249",723,0,"0.656","0.0"
"883",4467385,2020-10-13,21:27:47,"F",13030,"198",685,0,"0.711","0.0"
