dttm,hm,sp,temp,max_temp,tank_set,tank_id
2020-10-13T11:13:25Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:25Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:30Z,11:13,30,30.06,35,starboard,S4
2020-10-13T11:13:30Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:30Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:30Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:36Z,11:13,30,30.06,35,starboard,S4
2020-10-13T11:13:36Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:36Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:36Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:41Z,11:13,30,30.06,35,starboard,S4
2020-10-13T11:13:41Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:41Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:41Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:47Z,11:13,30,30,35,starboard,S4
2020-10-13T11:13:47Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:47Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:47Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:52Z,11:13,30,30,35,starboard,S4
2020-10-13T11:13:52Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:52Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:52Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:58Z,11:13,30,30,35,starboard,S4
2020-10-13T11:13:58Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:58Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:58Z,11:13,30,30.06,38,starboard,S1
2020-10-13T11:14:03Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:03Z,11:14,30,30.06,36,starboard,S3
2020-10-13T11:14:03Z,11:14,30,30,37,starboard,S2
2020-10-13T11:14:03Z,11:14,30,30,38,starboard,S1
2020-10-13T11:14:16Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:16Z,11:14,30,30.06,36,starboard,S3
2020-10-13T11:14:16Z,11:14,30,30,37,starboard,S2
