"2020-10-14";"00:02:17";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-13";"20:13:19";"SCHS";"";"Chart start ";""
"5";"2020-10-13";"20:13:20";"C";"";"File Nr. 503 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2881005";"2020-10-13";"21:01:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2890485";"2020-10-13";"21:01:30";"F";"12891";"206";"592";"0";"0.652";"0.0"
"2894005";"2020-10-13";"21:01:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2898125";"2020-10-13";"21:01:38";"F";"12892";"311";"774";"0";"0.598";"0.0"
"2902835";"2020-10-13";"21:01:42";"F";"12893";"284";"715";"0";"0.603";"0.0"
"2903005";"2020-10-13";"21:01:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2907005";"2020-10-13";"21:01:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2908415";"2020-10-13";"21:01:48";"F";"12894";"241";"561";"0";"0.570";"0.0"
"2913005";"2020-10-13";"21:01:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2914525";"2020-10-13";"21:01:54";"F";"12895";"216";"528";"0";"0.591";"0.0"
"2918005";"2020-10-13";"21:01:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2926975";"2020-10-13";"21:02:06";"F";"12896";"217";"605";"0";"0.641";"0.0"
"2930005";"2020-10-13";"21:02:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2932695";"2020-10-13";"21:02:12";"F";"12897";"251";"759";"0";"0.669";"0.0"
"2936005";"2020-10-13";"21:02:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2938385";"2020-10-13";"21:02:18";"F";"12898";"206";"614";"0";"0.664";"0.0"
"2942005";"2020-10-13";"21:02:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2942835";"2020-10-13";"21:02:22";"F";"12899";"250";"652";"0";"0.617";"0.0"
"2946005";"2020-10-13";"21:02:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2950975";"2020-10-13";"21:02:30";"F";"12900";"198";"547";"0";"0.638";"0.0"
"2954005";"2020-10-13";"21:02:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2954865";"2020-10-13";"21:02:34";"F";"12901";"257";"694";"0";"0.630";"0.0"
"2958005";"2020-10-13";"21:02:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2961595";"2020-10-13";"21:02:41";"F";"12902";"240";"664";"0";"0.639";"0.0"
"2965005";"2020-10-13";"21:02:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2965875";"2020-10-13";"21:02:45";"F";"12903";"327";"851";"0";"0.616";"0.0"
"2969005";"2020-10-13";"21:02:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2975375";"2020-10-13";"21:02:55";"F";"12904";"253";"698";"0";"0.638";"0.0"
"2979005";"2020-10-13";"21:02:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2980905";"2020-10-13";"21:03:00";"F";"12905";"254";"718";"0";"0.646";"0.0"
"2984005";"2020-10-13";"21:03:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2994915";"2020-10-13";"21:03:14";"F";"12906";"168";"483";"0";"0.652";"0.0"
"2999005";"2020-10-13";"21:03:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"2999145";"2020-10-13";"21:03:19";"F";"12907";"181";"639";"0";"0.717";"0.0"
"3003005";"2020-10-13";"21:03:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3003935";"2020-10-13";"21:03:23";"F";"12908";"196";"464";"0";"0.578";"0.0"
"3007005";"2020-10-13";"21:03:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3019075";"2020-10-13";"21:03:39";"F";"12909";"261";"706";"0";"0.630";"0.0"
"3023005";"2020-10-13";"21:03:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3027195";"2020-10-13";"21:03:47";"F";"12910";"196";"504";"0";"0.611";"0.0"
"3032005";"2020-10-13";"21:03:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3038655";"2020-10-13";"21:03:58";"F";"12911";"177";"511";"0";"0.654";"0.0"
"3042005";"2020-10-13";"21:04:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3042645";"2020-10-13";"21:04:02";"F";"12912";"278";"843";"0";"0.670";"0.0"
"3047005";"2020-10-13";"21:04:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3048105";"2020-10-13";"21:04:08";"F";"12913";"247";"774";"0";"0.681";"0.0"
"3052005";"2020-10-13";"21:04:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3052535";"2020-10-13";"21:04:12";"F";"12914";"228";"697";"0";"0.673";"0.0"
"3057005";"2020-10-13";"21:04:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3061695";"2020-10-13";"21:04:21";"F";"12915";"209";"531";"0";"0.606";"0.0"
"3065405";"2020-10-13";"21:04:25";"F";"12916";"215";"556";"0";"0.613";"0.0"
"3066005";"2020-10-13";"21:04:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3070005";"2020-10-13";"21:04:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3071355";"2020-10-13";"21:04:31";"F";"12917";"218";"570";"0";"0.618";"0.0"
"3076005";"2020-10-13";"21:04:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3079735";"2020-10-13";"21:04:39";"F";"12918";"206";"495";"0";"0.584";"0.0"
"3084005";"2020-10-13";"21:04:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3087935";"2020-10-13";"21:04:47";"F";"12919";"249";"679";"0";"0.633";"0.0"
"3092005";"2020-10-13";"21:04:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3098395";"2020-10-13";"21:04:58";"F";"12920";"155";"423";"0";"0.634";"0.0"
"3102005";"2020-10-13";"21:05:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3109535";"2020-10-13";"21:05:09";"F";"12921";"195";"470";"0";"0.585";"0.0"
"3114005";"2020-10-13";"21:05:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3116275";"2020-10-13";"21:05:16";"F";"12922";"183";"543";"0";"0.663";"0.0"
"3121005";"2020-10-13";"21:05:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3123885";"2020-10-13";"21:05:23";"F";"12923";"192";"538";"0";"0.643";"0.0"
"3127005";"2020-10-13";"21:05:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3128845";"2020-10-13";"21:05:28";"F";"12924";"225";"610";"0";"0.631";"0.0"
"3133005";"2020-10-13";"21:05:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3139275";"2020-10-13";"21:05:39";"F";"12925";"204";"577";"0";"0.646";"0.0"
"3144005";"2020-10-13";"21:05:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3144905";"2020-10-13";"21:05:44";"F";"12926";"244";"703";"0";"0.653";"0.0"
"3148005";"2020-10-13";"21:05:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3154175";"2020-10-13";"21:05:54";"F";"12927";"222";"665";"0";"0.666";"0.0"
"3159005";"2020-10-13";"21:05:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3161695";"2020-10-13";"21:06:01";"F";"12928";"196";"632";"0";"0.690";"0.0"
"3166005";"2020-10-13";"21:06:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3172585";"2020-10-13";"21:06:12";"F";"12929";"188";"489";"0";"0.616";"0.0"
"3177005";"2020-10-13";"21:06:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3201025";"2020-10-13";"21:06:41";"F";"12930";"266";"921";"0";"0.711";"0.0"
"3201030";"2020-10-13";"21:06:41";"SCHE";"";"Chart stop ";""
"3205005";"2020-10-13";"21:06:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3279000";"2020-10-13";"21:07:58";"SCHS";"";"Chart start ";""
"3279005";"2020-10-13";"21:07:59";"C";"";"File Nr. 510 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3279010";"2020-10-13";"21:07:59";"SCHE";"";"Chart stop ";""
"3280000";"2020-10-13";"21:07:59";"SCHS";"";"Chart start ";""
"3280005";"2020-10-13";"21:08:00";"C";"";"File Nr. 511 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3475425";"2020-10-13";"21:11:15";"F";"12931";"227";"700";"0";"0.676";"0.0"
"3480005";"2020-10-13";"21:11:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3482595";"2020-10-13";"21:11:22";"F";"12932";"222";"624";"0";"0.644";"0.0"
"3487005";"2020-10-13";"21:11:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3495185";"2020-10-13";"21:11:35";"F";"12933";"186";"435";"0";"0.572";"0.0"
"3500005";"2020-10-13";"21:11:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3500655";"2020-10-13";"21:11:40";"F";"12934";"220";"516";"0";"0.574";"0.0"
"3505005";"2020-10-13";"21:11:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3508585";"2020-10-13";"21:11:48";"F";"12935";"160";"416";"0";"0.615";"0.0"
"3513005";"2020-10-13";"21:11:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3513325";"2020-10-13";"21:11:53";"F";"12936";"221";"610";"0";"0.638";"0.0"
"3518005";"2020-10-13";"21:11:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3519305";"2020-10-13";"21:11:59";"F";"12937";"208";"598";"0";"0.652";"0.0"
"3523695";"2020-10-13";"21:12:03";"F";"12938";"278";"716";"0";"0.612";"0.0"
"3524005";"2020-10-13";"21:12:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3528005";"2020-10-13";"21:12:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3528175";"2020-10-13";"21:12:08";"F";"12939";"283";"933";"0";"0.697";"0.0"
"3533005";"2020-10-13";"21:12:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3534295";"2020-10-13";"21:12:14";"F";"12940";"325";"834";"0";"0.610";"0.0"
"3539005";"2020-10-13";"21:12:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3548035";"2020-10-13";"21:12:28";"F";"12941";"270";"769";"0";"0.649";"0.0"
"3553005";"2020-10-13";"21:12:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3554445";"2020-10-13";"21:12:34";"F";"12942";"279";"730";"0";"0.618";"0.0"
"3558005";"2020-10-13";"21:12:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3559395";"2020-10-13";"21:12:39";"F";"12943";"226";"594";"0";"0.620";"0.0"
"3563005";"2020-10-13";"21:12:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3563975";"2020-10-13";"21:12:43";"F";"12944";"223";"564";"0";"0.605";"0.0"
"3568005";"2020-10-13";"21:12:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3571675";"2020-10-13";"21:12:51";"F";"12945";"207";"614";"0";"0.663";"0.0"
"3576005";"2020-10-13";"21:12:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3579855";"2020-10-13";"21:12:59";"F";"12946";"265";"803";"0";"0.670";"0.0"
"3583005";"2020-10-13";"21:13:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3589085";"2020-10-13";"21:13:09";"F";"12947";"274";"734";"0";"0.627";"0.0"
"3594005";"2020-10-13";"21:13:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3600535";"2020-10-13";"21:13:20";"F";"12948";"200";"518";"0";"0.614";"0.0"
"3604005";"2020-10-13";"21:13:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3607125";"2020-10-13";"21:13:27";"F";"12949";"240";"694";"0";"0.654";"0.0"
"3612005";"2020-10-13";"21:13:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3622865";"2020-10-13";"21:13:42";"F";"12950";"219";"623";"0";"0.648";"0.0"
"3627005";"2020-10-13";"21:13:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3628465";"2020-10-13";"21:13:48";"F";"12951";"218";"622";"0";"0.650";"0.0"
"3632025";"2020-10-13";"21:13:52";"F";"12952";"253";"734";"0";"0.655";"0.0"
"3633005";"2020-10-13";"21:13:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3637005";"2020-10-13";"21:13:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3637475";"2020-10-13";"21:13:57";"F";"12953";"254";"736";"0";"0.655";"0.0"
"3642005";"2020-10-13";"21:14:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3642525";"2020-10-13";"21:14:02";"F";"12954";"228";"708";"0";"0.678";"0.0"
"3646685";"2020-10-13";"21:14:06";"F";"12955";"309";"666";"0";"0.536";"0.0"
"3647005";"2020-10-13";"21:14:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3651005";"2020-10-13";"21:14:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3678255";"2020-10-13";"21:14:38";"F";"12956";"291";"868";"0";"0.665";"0.0"
"3683005";"2020-10-13";"21:14:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3694435";"2020-10-13";"21:14:54";"F";"12957";"365";"1019";"0";"0.642";"0.0"
"3698005";"2020-10-13";"21:14:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3699925";"2020-10-13";"21:14:59";"F";"12958";"270";"665";"0";"0.594";"0.0"
"3704005";"2020-10-13";"21:15:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3704885";"2020-10-13";"21:15:04";"F";"12959";"214";"569";"0";"0.624";"0.0"
"3709005";"2020-10-13";"21:15:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3712075";"2020-10-13";"21:15:12";"F";"12960";"218";"595";"0";"0.634";"0.0"
"3716005";"2020-10-13";"21:15:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3721335";"2020-10-13";"21:15:21";"F";"12961";"208";"721";"0";"0.712";"0.0"
"3725565";"2020-10-13";"21:15:25";"F";"12962";"306";"848";"0";"0.639";"0.0"
"3726005";"2020-10-13";"21:15:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3730005";"2020-10-13";"21:15:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3743485";"2020-10-13";"21:15:43";"F";"12963";"141";"491";"0";"0.713";"0.0"
"3748005";"2020-10-13";"21:15:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3752595";"2020-10-13";"21:15:52";"F";"12964";"194";"543";"0";"0.643";"0.0"
"3756005";"2020-10-13";"21:15:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3768995";"2020-10-13";"21:16:08";"F";"12965";"167";"400";"0";"0.583";"0.0"
"3773005";"2020-10-13";"21:16:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3785745";"2020-10-13";"21:16:25";"F";"12966";"226";"801";"0";"0.718";"0.0"
"3790005";"2020-10-13";"21:16:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3790545";"2020-10-13";"21:16:30";"F";"12967";"240";"759";"0";"0.684";"0.0"
"3795005";"2020-10-13";"21:16:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3797965";"2020-10-13";"21:16:37";"F";"12968";"243";"685";"0";"0.645";"0.0"
"3802005";"2020-10-13";"21:16:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3804775";"2020-10-13";"21:16:44";"F";"12969";"244";"611";"0";"0.601";"0.0"
"3809005";"2020-10-13";"21:16:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3811545";"2020-10-13";"21:16:51";"F";"12970";"249";"786";"0";"0.683";"0.0"
"3816005";"2020-10-13";"21:16:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3818315";"2020-10-13";"21:16:58";"F";"12971";"230";"618";"0";"0.628";"0.0"
"3823005";"2020-10-13";"21:17:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3826095";"2020-10-13";"21:17:06";"F";"12972";"188";"497";"0";"0.622";"0.0"
"3831005";"2020-10-13";"21:17:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3836035";"2020-10-13";"21:17:16";"F";"12973";"179";"646";"0";"0.723";"0.0"
"3841005";"2020-10-13";"21:17:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3846315";"2020-10-13";"21:17:26";"F";"12974";"167";"497";"0";"0.664";"0.0"
"3850005";"2020-10-13";"21:17:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3855215";"2020-10-13";"21:17:35";"F";"12975";"206";"551";"0";"0.626";"0.0"
"3859005";"2020-10-13";"21:17:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3864125";"2020-10-13";"21:17:44";"F";"12976";"190";"517";"0";"0.632";"0.0"
"3869005";"2020-10-13";"21:17:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3876235";"2020-10-13";"21:17:56";"F";"12977";"207";"609";"0";"0.660";"0.0"
"3876240";"2020-10-13";"21:17:56";"SCHE";"";"Chart stop ";""
"3881005";"2020-10-13";"21:18:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3906000";"2020-10-13";"21:18:25";"SCHS";"";"Chart start ";""
"3906005";"2020-10-13";"21:18:26";"C";"";"File Nr. 512 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3937115";"2020-10-13";"21:18:57";"F";"12978";"334";"949";"0";"0.648";"0.0"
"3941005";"2020-10-13";"21:19:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3947735";"2020-10-13";"21:19:07";"F";"12979";"206";"580";"0";"0.645";"0.0"
"3951005";"2020-10-13";"21:19:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3954495";"2020-10-13";"21:19:14";"F";"12980";"243";"673";"0";"0.639";"0.0"
"3958005";"2020-10-13";"21:19:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3958625";"2020-10-13";"21:19:18";"F";"12981";"237";"533";"0";"0.555";"0.0"
"3962005";"2020-10-13";"21:19:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3970255";"2020-10-13";"21:19:30";"F";"12982";"210";"545";"0";"0.615";"0.0"
"3974005";"2020-10-13";"21:19:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3984045";"2020-10-13";"21:19:44";"F";"12983";"279";"713";"0";"0.609";"0.0"
"3988005";"2020-10-13";"21:19:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3988445";"2020-10-13";"21:19:48";"F";"12984";"301";"842";"0";"0.643";"0.0"
"3992005";"2020-10-13";"21:19:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3997785";"2020-10-13";"21:19:57";"F";"12985";"326";"778";"0";"0.581";"0.0"
"4001005";"2020-10-13";"21:20:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4005325";"2020-10-13";"21:20:05";"F";"12986";"225";"669";"0";"0.664";"0.0"
"4009005";"2020-10-13";"21:20:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4011665";"2020-10-13";"21:20:11";"F";"12987";"209";"523";"0";"0.600";"0.0"
"4015005";"2020-10-13";"21:20:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4084855";"2020-10-13";"21:21:24";"F";"12988";"215";"547";"0";"0.607";"0.0"
"4088005";"2020-10-13";"21:21:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4090315";"2020-10-13";"21:21:30";"F";"12989";"225";"576";"0";"0.609";"0.0"
"4094005";"2020-10-13";"21:21:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4094285";"2020-10-13";"21:21:34";"F";"12990";"232";"673";"0";"0.655";"0.0"
"4097865";"2020-10-13";"21:21:37";"F";"12991";"231";"648";"0";"0.644";"0.0"
"4098005";"2020-10-13";"21:21:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4101005";"2020-10-13";"21:21:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4104225";"2020-10-13";"21:21:44";"F";"12992";"256";"624";"0";"0.590";"0.0"
"4108005";"2020-10-13";"21:21:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4108335";"2020-10-13";"21:21:48";"F";"12993";"224";"394";"0";"0.431";"0.0"
"4112005";"2020-10-13";"21:21:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4113055";"2020-10-13";"21:21:53";"F";"12994";"228";"583";"0";"0.609";"0.0"
"4117005";"2020-10-13";"21:21:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4117115";"2020-10-13";"21:21:57";"F";"12995";"215";"590";"0";"0.636";"0.0"
"4121005";"2020-10-13";"21:22:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4125335";"2020-10-13";"21:22:05";"F";"12996";"219";"556";"0";"0.606";"0.0"
"4129005";"2020-10-13";"21:22:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4131465";"2020-10-13";"21:22:11";"F";"12997";"236";"629";"0";"0.625";"0.0"
"4135005";"2020-10-13";"21:22:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4138955";"2020-10-13";"21:22:18";"F";"12998";"199";"565";"0";"0.648";"0.0"
"4142005";"2020-10-13";"21:22:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4142045";"2020-10-13";"21:22:22";"F";"12999";"194";"559";"0";"0.653";"0.0"
"4147005";"2020-10-13";"21:22:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4149625";"2020-10-13";"21:22:29";"F";"13000";"242";"658";"0";"0.632";"0.0"
"4154005";"2020-10-13";"21:22:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4158575";"2020-10-13";"21:22:38";"F";"13001";"309";"773";"0";"0.600";"0.0"
"4163005";"2020-10-13";"21:22:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4165475";"2020-10-13";"21:22:45";"F";"13002";"177";"782";"0";"0.774";"0.0"
"4170005";"2020-10-13";"21:22:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4174745";"2020-10-13";"21:22:54";"F";"13003";"209";"502";"0";"0.584";"0.0"
"4178005";"2020-10-13";"21:22:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4247875";"2020-10-13";"21:24:07";"F";"13004";"227";"585";"0";"0.612";"0.0"
"4251005";"2020-10-13";"21:24:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4251185";"2020-10-13";"21:24:11";"F";"13005";"307";"706";"0";"0.565";"0.0"
"4256005";"2020-10-13";"21:24:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4269455";"2020-10-13";"21:24:29";"F";"13006";"203";"465";"0";"0.563";"0.0"
"4272795";"2020-10-13";"21:24:32";"F";"13007";"217";"490";"0";"0.557";"0.0"
"4274005";"2020-10-13";"21:24:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4277005";"2020-10-13";"21:24:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4277445";"2020-10-13";"21:24:37";"F";"13008";"242";"640";"0";"0.622";"0.0"
"4281315";"2020-10-13";"21:24:41";"F";"13009";"194";"522";"0";"0.628";"0.0"
"4282005";"2020-10-13";"21:24:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4286005";"2020-10-13";"21:24:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4292525";"2020-10-13";"21:24:52";"F";"13010";"161";"426";"0";"0.622";"0.0"
"4296005";"2020-10-13";"21:24:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4296705";"2020-10-13";"21:24:56";"F";"13011";"185";"556";"0";"0.667";"0.0"
"4301005";"2020-10-13";"21:25:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4302055";"2020-10-13";"21:25:02";"F";"13012";"287";"707";"0";"0.594";"0.0"
"4307005";"2020-10-13";"21:25:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4313075";"2020-10-13";"21:25:13";"F";"13013";"230";"657";"0";"0.650";"0.0"
"4318005";"2020-10-13";"21:25:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
