"2020-10-07";"00:26:30";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-06";"19:12:48";"SCHS";"";"Chart start ";""
"2338005";"2020-10-06";"19:51:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"2343065";"2020-10-06";"19:51:52";"F";"9389";"242";"355";"0";"0.318";"0.0"
"2347005";"2020-10-06";"19:51:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2352775";"2020-10-06";"19:52:01";"F";"9390";"219";"410";"0";"0.466";"0.0"
"2356005";"2020-10-06";"19:52:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2359895";"2020-10-06";"19:52:08";"F";"9391";"301";"401";"0";"0.249";"0.0"
"2363005";"2020-10-06";"19:52:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"2369595";"2020-10-06";"19:52:18";"F";"9392";"340";"727";"0";"0.532";"0.0"
"2373005";"2020-10-06";"19:52:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"2377655";"2020-10-06";"19:52:26";"F";"9393";"173";"380";"0";"0.545";"0.0"
"2382005";"2020-10-06";"19:52:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2398965";"2020-10-06";"19:52:47";"F";"9394";"78";"108";"0";"0.278";"0.0"
"2402005";"2020-10-06";"19:52:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2407885";"2020-10-06";"19:52:56";"F";"9395";"60";"112";"0";"0.464";"0.0"
"2411005";"2020-10-06";"19:53:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2418065";"2020-10-06";"19:53:07";"F";"9396";"323";"613";"0";"0.473";"0.0"
"2423005";"2020-10-06";"19:53:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2433235";"2020-10-06";"19:53:22";"F";"9397";"165";"336";"0";"0.509";"0.0"
"2438005";"2020-10-06";"19:53:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2451385";"2020-10-06";"19:53:40";"F";"9398";"407";"548";"0";"0.257";"0.0"
"2455005";"2020-10-06";"19:53:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2462675";"2020-10-06";"19:53:51";"F";"9399";"361";"569";"0";"0.366";"0.0"
"2467005";"2020-10-06";"19:53:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2472285";"2020-10-06";"19:54:01";"F";"9400";"191";"428";"0";"0.554";"0.0"
"2476005";"2020-10-06";"19:54:05";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.8 ";""
"2482955";"2020-10-06";"19:54:11";"F";"9401";"186";"335";"0";"0.445";"0.0"
"2486005";"2020-10-06";"19:54:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2501135";"2020-10-06";"19:54:30";"F";"9402";"38";"75";"0";"0.493";"0.0"
"2506005";"2020-10-06";"19:54:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2517215";"2020-10-06";"19:54:46";"F";"9403";"140";"207";"0";"0.324";"0.0"
"2522005";"2020-10-06";"19:54:51";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.9 ";""
"2528625";"2020-10-06";"19:54:57";"F";"9404";"242";"426";"0";"0.432";"0.0"
"2532005";"2020-10-06";"19:55:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2536755";"2020-10-06";"19:55:05";"F";"9405";"422";"732";"0";"0.423";"0.0"
"2541005";"2020-10-06";"19:55:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2547885";"2020-10-06";"19:55:16";"F";"9406";"362";"472";"0";"0.233";"0.0"
"2552005";"2020-10-06";"19:55:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2558235";"2020-10-06";"19:55:27";"F";"9407";"382";"508";"0";"0.248";"0.0"
"2562005";"2020-10-06";"19:55:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2575175";"2020-10-06";"19:55:44";"F";"9408";"234";"382";"0";"0.387";"0.0"
"2579005";"2020-10-06";"19:55:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2584065";"2020-10-06";"19:55:53";"F";"9409";"182";"303";"0";"0.399";"0.0"
"2588005";"2020-10-06";"19:55:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2602335";"2020-10-06";"19:56:11";"F";"9410";"268";"523";"0";"0.488";"0.0"
"2607005";"2020-10-06";"19:56:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2612485";"2020-10-06";"19:56:21";"F";"9411";"275";"570";"0";"0.518";"0.0"
"2617005";"2020-10-06";"19:56:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2620975";"2020-10-06";"19:56:29";"F";"9412";"339";"574";"0";"0.409";"0.0"
"2625005";"2020-10-06";"19:56:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2628245";"2020-10-06";"19:56:37";"F";"9413";"360";"558";"0";"0.355";"0.0"
"2633005";"2020-10-06";"19:56:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2635265";"2020-10-06";"19:56:44";"F";"9414";"288";"542";"0";"0.469";"0.0"
"2639005";"2020-10-06";"19:56:48";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.9 ";""
"2641625";"2020-10-06";"19:56:50";"F";"9415";"145";"249";"0";"0.418";"0.0"
"2646005";"2020-10-06";"19:56:55";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.9 ";""
"2655065";"2020-10-06";"19:57:04";"F";"9416";"125";"213";"0";"0.413";"0.0"
"2659005";"2020-10-06";"19:57:08";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.8 ";""
"2666395";"2020-10-06";"19:57:15";"F";"9417";"120";"221";"0";"0.457";"0.0"
"2671005";"2020-10-06";"19:57:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2690815";"2020-10-06";"19:57:39";"F";"9418";"334";"557";"0";"0.400";"0.0"
"2694005";"2020-10-06";"19:57:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2698825";"2020-10-06";"19:57:47";"F";"9419";"184";"483";"0";"0.619";"0.0"
"2703005";"2020-10-06";"19:57:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2707885";"2020-10-06";"19:57:56";"F";"9420";"300";"394";"0";"0.239";"0.0"
"2712005";"2020-10-06";"19:58:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2718145";"2020-10-06";"19:58:07";"F";"9421";"389";"662";"0";"0.412";"0.0"
"2723005";"2020-10-06";"19:58:12";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.9 ";""
"2733675";"2020-10-06";"19:58:22";"F";"9422";"90";"216";"0";"0.583";"0.0"
"2738005";"2020-10-06";"19:58:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2743555";"2020-10-06";"19:58:32";"F";"9423";"177";"309";"0";"0.427";"0.0"
"2748005";"2020-10-06";"19:58:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2752645";"2020-10-06";"19:58:41";"F";"9424";"101";"172";"0";"0.413";"0.0"
"2757005";"2020-10-06";"19:58:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2759505";"2020-10-06";"19:58:48";"F";"9425";"66";"144";"0";"0.542";"0.0"
"2764005";"2020-10-06";"19:58:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2776965";"2020-10-06";"19:59:05";"F";"9426";"67";"147";"0";"0.544";"0.0"
"2780005";"2020-10-06";"19:59:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2783995";"2020-10-06";"19:59:12";"F";"9427";"162";"372";"0";"0.565";"0.0"
"2784000";"2020-10-06";"19:59:12";"SCHE";"";"Chart stop ";""
"2788005";"2020-10-06";"19:59:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
