"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"318",2216695,2020-10-10,20:02:21,"F",11201,"181",381,0,"0.525","0.0"
"319",2229805,2020-10-10,20:02:34,"F",11202,"130",334,0,"0.611","0.0"
"320",2244355,2020-10-10,20:02:49,"F",11203,"182",441,0,"0.587","0.0"
"321",2251445,2020-10-10,20:02:56,"F",11204,"155",326,0,"0.525","0.0"
"322",2258555,2020-10-10,20:03:03,"F",11205,"157",421,0,"0.627","0.0"
"323",2272865,2020-10-10,20:03:17,"F",11206,"162",408,0,"0.603","0.0"
"324",2277165,2020-10-10,20:03:22,"F",11207,"143",348,0,"0.589","0.0"
"325",2295005,2020-10-10,20:03:40,"C",NA,"File Nr. 449 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"326",2354855,2020-10-10,20:04:39,"F",11208,"145",368,0,"0.606","0.0"
"327",2367685,2020-10-10,20:04:52,"F",11209,"189",555,0,"0.659","0.0"
"328",2376495,2020-10-10,20:05:01,"F",11210,"130",345,0,"0.623","0.0"
"329",2381715,2020-10-10,20:05:06,"F",11211,"104",250,0,"0.584","0.0"
"330",2395465,2020-10-10,20:05:20,"F",11212,"139",379,0,"0.633","0.0"
"331",2401165,2020-10-10,20:05:26,"F",11213,"150",389,0,"0.614","0.0"
"332",2414895,2020-10-10,20:05:39,"F",11214,"167",520,0,"0.679","0.0"
"333",2427605,2020-10-10,20:05:52,"F",11215,"132",396,0,"0.667","0.0"
"334",2435245,2020-10-10,20:06:00,"F",11216,"123",338,0,"0.636","0.0"
"335",2442395,2020-10-10,20:06:07,"F",11217,"197",525,0,"0.625","0.0"
"336",2449205,2020-10-10,20:06:14,"F",11218,"110",289,0,"0.619","0.0"
"337",2457945,2020-10-10,20:06:22,"F",11219,"142",399,0,"0.644","0.0"
"338",2480925,2020-10-10,20:06:45,"F",11220,"160",460,0,"0.652","0.0"
"339",2486985,2020-10-10,20:06:51,"F",11221,"170",506,0,"0.664","0.0"
"340",2494985,2020-10-10,20:06:59,"F",11222,"169",447,0,"0.622","0.0"
"341",2506415,2020-10-10,20:07:11,"F",11223,"158",417,0,"0.621","0.0"
"342",2514405,2020-10-10,20:07:19,"F",11224,"142",347,0,"0.591","0.0"
"343",2550955,2020-10-10,20:07:55,"F",11225,"137",332,0,"0.587","0.0"
"344",2559465,2020-10-10,20:08:04,"F",11226,"138",368,0,"0.625","0.0"
"345",2572715,2020-10-10,20:08:17,"F",11227,"138",394,0,"0.650","0.0"
"346",2580965,2020-10-10,20:08:25,"F",11228,"125",345,0,"0.638","0.0"
"347",2585305,2020-10-10,20:08:30,"F",11229,"174",515,0,"0.662","0.0"
"348",2591425,2020-10-10,20:08:36,"F",11230,"163",399,0,"0.591","0.0"
"349",2597345,2020-10-10,20:08:42,"F",11231,"160",395,0,"0.595","0.0"
"350",2603865,2020-10-10,20:08:48,"F",11232,"90",361,0,"0.751","0.0"
"351",2608115,2020-10-10,20:08:53,"F",11233,"103",274,0,"0.624","0.0"
"352",2612745,2020-10-10,20:08:57,"F",11234,"138",349,0,"0.605","0.0"
"353",5,2020-10-10,20:09:25,"C",NA,"File Nr. 450 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"354",271465,2020-10-10,20:13:56,"F",11235,"156",366,0,"0.574","0.0"
"355",277505,2020-10-10,20:14:02,"F",11236,"164",381,0,"0.570","0.0"
"356",285335,2020-10-10,20:14:10,"F",11237,"160",420,0,"0.619","0.0"
"357",291105,2020-10-10,20:14:16,"F",11238,"123",405,0,"0.696","0.0"
"358",299055,2020-10-10,20:14:24,"F",11239,"140",408,0,"0.657","0.0"
"359",310675,2020-10-10,20:14:35,"F",11240,"137",373,0,"0.633","0.0"
"360",321105,2020-10-10,20:14:46,"F",11241,"155",393,0,"0.606","0.0"
"361",349545,2020-10-10,20:15:14,"F",11242,"130",330,0,"0.606","0.0"
"362",364245,2020-10-10,20:15:29,"F",11243,"129",372,0,"0.653","0.0"
"363",378775,2020-10-10,20:15:43,"F",11244,"148",372,0,"0.602","0.0"
"364",392575,2020-10-10,20:15:57,"F",11245,"134",294,0,"0.544","0.0"
"365",399855,2020-10-10,20:16:04,"F",11246,"123",277,0,"0.556","0.0"
"366",412025,2020-10-10,20:16:17,"F",11247,"142",314,0,"0.548","0.0"
"367",420865,2020-10-10,20:16:25,"F",11248,"143",304,0,"0.530","0.0"
"368",426625,2020-10-10,20:16:31,"F",11249,"182",473,0,"0.615","0.0"
"369",437815,2020-10-10,20:16:42,"F",11250,"167",502,0,"0.667","0.0"
"370",443425,2020-10-10,20:16:48,"F",11251,"185",503,0,"0.632","0.0"
"371",448075,2020-10-10,20:16:53,"F",11252,"199",534,0,"0.627","0.0"
"372",455715,2020-10-10,20:17:00,"F",11253,"178",483,0,"0.631","0.0"
"373",464765,2020-10-10,20:17:09,"F",11254,"157",414,0,"0.621","0.0"
"374",476025,2020-10-10,20:17:21,"F",11255,"119",300,0,"0.603","0.0"
"375",486345,2020-10-10,20:17:31,"F",11256,"148",385,0,"0.616","0.0"
"376",493835,2020-10-10,20:17:38,"F",11257,"156",423,0,"0.631","0.0"
"377",499025,2020-10-10,20:17:44,"F",11258,"155",408,0,"0.620","0.0"
"378",506975,2020-10-10,20:17:51,"F",11259,"144",379,0,"0.620","0.0"
"379",512165,2020-10-10,20:17:57,"F",11260,"141",371,0,"0.620","0.0"
"380",521655,2020-10-10,20:18:06,"F",11261,"162",440,0,"0.632","0.0"
"381",604005,2020-10-10,20:19:29,"C",NA,"File Nr. 451 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"382",632675,2020-10-10,20:19:57,"F",11262,"175",464,0,"0.623","0.0"
"383",640925,2020-10-10,20:20:05,"F",11263,"140",405,0,"0.654","0.0"
"384",649275,2020-10-10,20:20:14,"F",11264,"113",290,0,"0.610","0.0"
"385",654135,2020-10-10,20:20:19,"F",11265,"129",345,0,"0.626","0.0"
"386",665145,2020-10-10,20:20:30,"F",11266,"148",510,0,"0.710","0.0"
"387",672445,2020-10-10,20:20:37,"F",11267,"128",388,0,"0.670","0.0"
"388",681105,2020-10-10,20:20:46,"F",11268,"195",568,0,"0.657","0.0"
"389",688495,2020-10-10,20:20:53,"F",11269,"162",438,0,"0.630","0.0"
"390",696675,2020-10-10,20:21:01,"F",11270,"167",448,0,"0.627","0.0"
"391",700025,2020-10-10,20:21:05,"F",11271,"169",488,0,"0.654","0.0"
"392",710925,2020-10-10,20:21:15,"F",11272,"133",359,0,"0.630","0.0"
"393",717405,2020-10-10,20:21:22,"F",11273,"148",405,0,"0.635","0.0"
"394",725325,2020-10-10,20:21:30,"F",11274,"119",347,0,"0.657","0.0"
"395",738795,2020-10-10,20:21:43,"F",11275,"135",379,0,"0.644","0.0"
"396",745235,2020-10-10,20:21:50,"F",11276,"152",378,0,"0.598","0.0"
"397",752115,2020-10-10,20:21:57,"F",11277,"126",314,0,"0.599","0.0"
"398",760055,2020-10-10,20:22:05,"F",11278,"150",396,0,"0.621","0.0"
"399",770605,2020-10-10,20:22:15,"F",11279,"123",317,0,"0.612","0.0"
"400",786845,2020-10-10,20:22:31,"F",11280,"154",373,0,"0.587","0.0"
"401",796145,2020-10-10,20:22:41,"F",11281,"100",179,0,"0.441","0.0"
"402",806545,2020-10-10,20:22:51,"F",11282,"145",396,0,"0.634","0.0"
"403",815875,2020-10-10,20:23:00,"F",11283,"185",494,0,"0.626","0.0"
"404",825045,2020-10-10,20:23:10,"F",11284,"178",484,0,"0.632","0.0"
"405",840335,2020-10-10,20:23:25,"F",11285,"134",338,0,"0.604","0.0"
"406",856055,2020-10-10,20:23:41,"F",11286,"129",332,0,"0.611","0.0"
"407",877065,2020-10-10,20:24:02,"F",11287,"114",282,0,"0.596","0.0"
"408",884075,2020-10-10,20:24:09,"F",11288,"151",345,0,"0.562","0.0"
"409",927005,2020-10-10,20:24:52,"C",NA,"File Nr. 452 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"410",974245,2020-10-10,20:25:39,"F",11289,"156",375,0,"0.584","0.0"
"411",981215,2020-10-10,20:25:46,"F",11290,"148",378,0,"0.608","0.0"
"412",986355,2020-10-10,20:25:51,"F",11291,"160",418,0,"0.617","0.0"
"413",992495,2020-10-10,20:25:57,"F",11292,"145",379,0,"0.617","0.0"
"414",1025025,2020-10-10,20:26:30,"F",11293,"204",528,0,"0.614","0.0"
"415",1034905,2020-10-10,20:26:39,"F",11294,"155",409,0,"0.621","0.0"
"416",1043565,2020-10-10,20:26:48,"F",11295,"124",582,0,"0.787","0.0"
"417",1048245,2020-10-10,20:26:53,"F",11296,"191",538,0,"0.645","0.0"
"418",1056395,2020-10-10,20:27:01,"F",11297,"172",442,0,"0.611","0.0"
"419",1063195,2020-10-10,20:27:08,"F",11298,"204",555,0,"0.632","0.0"
"420",1084525,2020-10-10,20:27:29,"F",11299,"186",592,0,"0.686","0.0"
"421",1092755,2020-10-10,20:27:37,"F",11300,"132",256,0,"0.484","0.0"
"422",1114525,2020-10-10,20:27:59,"F",11301,"144",415,0,"0.653","0.0"
"423",1122345,2020-10-10,20:28:07,"F",11302,"166",438,0,"0.621","0.0"
"424",1140525,2020-10-10,20:28:25,"F",11303,"147",423,0,"0.652","0.0"
"425",1146045,2020-10-10,20:28:31,"F",11304,"176",517,0,"0.660","0.0"
"426",1151715,2020-10-10,20:28:36,"F",11305,"167",438,0,"0.619","0.0"
"427",1186495,2020-10-10,20:29:11,"F",11306,"139",374,0,"0.628","0.0"
"428",1194935,2020-10-10,20:29:19,"F",11307,"163",412,0,"0.604","0.0"
"429",1203095,2020-10-10,20:29:28,"F",11308,"157",407,0,"0.614","0.0"
"430",1221845,2020-10-10,20:29:46,"F",11309,"148",395,0,"0.625","0.0"
"431",1229165,2020-10-10,20:29:54,"F",11310,"135",366,0,"0.631","0.0"
"432",1235075,2020-10-10,20:30:00,"F",11311,"142",391,0,"0.637","0.0"
"433",1239085,2020-10-10,20:30:04,"F",11312,"165",558,0,"0.704","0.0"
"434",1249335,2020-10-10,20:30:14,"F",11313,"117",322,0,"0.637","0.0"
"435",1257085,2020-10-10,20:30:22,"F",11314,"120",377,0,"0.682","0.0"
"436",1265155,2020-10-10,20:30:30,"F",11315,"107",285,0,"0.625","0.0"
"437",1271665,2020-10-10,20:30:36,"F",11316,"151",432,0,"0.650","0.0"
"438",1307005,2020-10-10,20:31:12,"C",NA,"File Nr. 453 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"439",1385925,2020-10-10,20:32:30,"F",11317,"129",303,0,"0.574","0.0"
"440",1394225,2020-10-10,20:32:39,"F",11318,"147",361,0,"0.593","0.0"
"441",1402925,2020-10-10,20:32:47,"F",11319,"131",329,0,"0.602","0.0"
"442",1427695,2020-10-10,20:33:12,"F",11320,"177",459,0,"0.614","0.0"
"443",1444285,2020-10-10,20:33:29,"F",11321,"131",331,0,"0.604","0.0"
"444",1458555,2020-10-10,20:33:43,"F",11322,"150",412,0,"0.636","0.0"
"445",1471445,2020-10-10,20:33:56,"F",11323,"165",463,0,"0.644","0.0"
"446",1479285,2020-10-10,20:34:04,"F",11324,"127",306,0,"0.585","0.0"
"447",1493645,2020-10-10,20:34:18,"F",11325,"122",338,0,"0.639","0.0"
"448",1513235,2020-10-10,20:34:38,"F",11326,"156",381,0,"0.591","0.0"
"449",1519335,2020-10-10,20:34:44,"F",11327,"175",463,0,"0.622","0.0"
"450",1532165,2020-10-10,20:34:57,"F",11328,"171",473,0,"0.638","0.0"
"451",1538245,2020-10-10,20:35:03,"F",11329,"149",342,0,"0.564","0.0"
"452",1544285,2020-10-10,20:35:09,"F",11330,"149",358,0,"0.584","0.0"
"453",1552625,2020-10-10,20:35:17,"F",11331,"186",475,0,"0.608","0.0"
"454",1557865,2020-10-10,20:35:22,"F",11332,"133",332,0,"0.599","0.0"
"455",1562865,2020-10-10,20:35:27,"F",11333,"234",649,0,"0.639","0.0"
"456",1567585,2020-10-10,20:35:32,"F",11334,"233",673,0,"0.654","0.0"
"457",1576805,2020-10-10,20:35:41,"F",11335,"189",518,0,"0.635","0.0"
"458",1581095,2020-10-10,20:35:46,"F",11336,"181",449,0,"0.597","0.0"
"459",1594655,2020-10-10,20:35:59,"F",11337,"135",367,0,"0.632","0.0"
"460",1600115,2020-10-10,20:36:05,"F",11338,"173",422,0,"0.590","0.0"
"461",1607565,2020-10-10,20:36:12,"F",11339,"171",432,0,"0.604","0.0"
"462",1612025,2020-10-10,20:36:17,"F",11340,"186",498,0,"0.627","0.0"
"463",1621275,2020-10-10,20:36:26,"F",11341,"199",536,0,"0.629","0.0"
"464",1631245,2020-10-10,20:36:36,"F",11342,"157",411,0,"0.618","0.0"
"465",1682005,2020-10-10,20:37:27,"C",NA,"File Nr. 454 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"466",1709005,2020-10-10,20:37:54,"C",NA,"File Nr. 455 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"467",1723265,2020-10-10,20:38:08,"F",11343,"3",10,0,"-","-"
"468",1736615,2020-10-10,20:38:21,"F",11344,"5",9,0,"-","-"
"469",1744955,2020-10-10,20:38:29,"F",11345,"3",9,0,"-","-"
"470",1755945,2020-10-10,20:38:40,"F",11346,"4",8,0,"-","-"
"471",1765215,2020-10-10,20:38:50,"F",11347,"3",11,0,"-","-"
"472",1774365,2020-10-10,20:38:59,"F",11348,"5",9,0,"-","-"
"473",1784775,2020-10-10,20:39:09,"F",11349,"4",13,0,"-","-"
"474",1793385,2020-10-10,20:39:18,"F",11350,"6",9,0,"-","-"
"475",1802575,2020-10-10,20:39:27,"F",11351,"3",10,0,"-","-"
"476",1814785,2020-10-10,20:39:39,"F",11352,"6",13,0,"-","-"
"477",1823855,2020-10-10,20:39:48,"F",11353,"6",8,0,"-","-"
"478",1833985,2020-10-10,20:39:58,"F",11354,"2",9,0,"-","-"
"479",1844945,2020-10-10,20:40:09,"F",11355,"3",7,0,"-","-"
"480",1877005,2020-10-10,20:40:42,"C",NA,"File Nr. 456 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"481",1967335,2020-10-10,20:42:12,"F",11356,"143",380,0,"0.624","0.0"
"482",1973555,2020-10-10,20:42:18,"F",11357,"143",376,0,"0.620","0.0"
"483",1980285,2020-10-10,20:42:25,"F",11358,"167",403,0,"0.586","0.0"
"484",1987045,2020-10-10,20:42:32,"F",11359,"152",396,0,"0.616","0.0"
"485",1994065,2020-10-10,20:42:39,"F",11360,"156",393,0,"0.603","0.0"
"486",2001955,2020-10-10,20:42:46,"F",11361,"165",463,0,"0.644","0.0"
"487",2011685,2020-10-10,20:42:56,"F",11362,"166",454,0,"0.634","0.0"
"488",2017855,2020-10-10,20:43:02,"F",11363,"150",384,0,"0.609","0.0"
"489",2044695,2020-10-10,20:43:29,"F",11364,"128",363,0,"0.647","0.0"
"490",2054585,2020-10-10,20:43:39,"F",11365,"156",415,0,"0.624","0.0"
"491",2064865,2020-10-10,20:43:49,"F",11366,"167",450,0,"0.629","0.0"
"492",2071995,2020-10-10,20:43:56,"F",11367,"160",397,0,"0.597","0.0"
"493",2079165,2020-10-10,20:44:04,"F",11368,"157",450,0,"0.651","0.0"
"494",2097815,2020-10-10,20:44:22,"F",11369,"169",469,0,"0.640","0.0"
"495",2109045,2020-10-10,20:44:34,"F",11370,"142",350,0,"0.594","0.0"
"496",2119055,2020-10-10,20:44:44,"F",11371,"134",334,0,"0.599","0.0"
"497",2125245,2020-10-10,20:44:50,"F",11372,"155",417,0,"0.628","0.0"
"498",2135695,2020-10-10,20:45:00,"F",11373,"166",421,0,"0.606","0.0"
"499",2169755,2020-10-10,20:45:34,"F",11374,"174",545,0,"0.681","0.0"
"500",2209825,2020-10-10,20:46:14,"F",11375,"180",552,0,"0.674","0.0"
"501",2216215,2020-10-10,20:46:21,"F",11376,"167",491,0,"0.660","0.0"
"502",2229995,2020-10-10,20:46:34,"F",11377,"153",422,0,"0.637","0.0"
"503",2241095,2020-10-10,20:46:46,"F",11378,"132",337,0,"0.608","0.0"
"504",2248485,2020-10-10,20:46:53,"F",11379,"138",436,0,"0.683","0.0"
"505",2262935,2020-10-10,20:47:07,"F",11380,"146",419,0,"0.652","0.0"
"506",2273525,2020-10-10,20:47:18,"F",11381,"145",383,0,"0.621","0.0"
"507",2282665,2020-10-10,20:47:27,"F",11382,"147",422,0,"0.652","0.0"
"508",2302005,2020-10-10,20:47:47,"C",NA,"File Nr. 457 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"509",2348005,2020-10-10,20:48:33,"C",NA,"File Nr. 458 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"510",2363675,2020-10-10,20:48:48,"F",11383,"0",10,0,"-","-"
"511",2374415,2020-10-10,20:48:59,"F",11384,"3",11,0,"-","-"
"512",2380655,2020-10-10,20:49:05,"F",11385,"6",11,0,"-","-"
"513",2389225,2020-10-10,20:49:14,"F",11386,"3",12,0,"-","-"
"514",2401715,2020-10-10,20:49:26,"F",11387,"5",10,0,"-","-"
"515",2419245,2020-10-10,20:49:44,"F",11388,"5",10,0,"-","-"
"516",2428985,2020-10-10,20:49:53,"F",11389,"3",10,0,"-","-"
"517",2441095,2020-10-10,20:50:06,"F",11390,"2",15,0,"-","-"
"518",2451665,2020-10-10,20:50:16,"F",11391,"3",10,0,"-","-"
"519",2457085,2020-10-10,20:50:22,"F",11392,"3",13,0,"-","-"
"520",2466095,2020-10-10,20:50:31,"F",11393,"2",11,0,"-","-"
"521",2475125,2020-10-10,20:50:40,"F",11394,"6",10,0,"-","-"
"522",2481745,2020-10-10,20:50:46,"F",11395,"5",12,0,"-","-"
"523",2490025,2020-10-10,20:50:55,"F",11396,"2",9,0,"-","-"
"524",2498305,2020-10-10,20:51:03,"F",11397,"1",11,0,"-","-"
"525",2533005,2020-10-10,20:51:38,"C",NA,"File Nr. 459 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
